leg,trader,face,start,window,ret,dd,n_trades,passive,beat,events_n,regime_state,segment
L,ENGULF-CE-01,x1,2023-07-12,24m,0.041475,-0.0399,48,0.157158,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-13,6m,-0.012978,-0.0213,6,-0.121463,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-13,12m,0.012164,-0.0415,24,-0.141855,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-13,24m,0.036147,-0.0415,47,0.13557,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-14,6m,-0.01524,-0.0209,6,-0.120796,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-14,12m,0.011611,-0.0411,24,-0.133259,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-14,24m,0.035594,-0.0411,47,0.145819,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-17,6m,-0.019474,-0.0195,6,-0.134742,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-17,12m,0.009776,-0.0394,24,-0.130721,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-17,24m,0.037272,-0.0394,47,0.156524,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-18,6m,-0.01638,-0.0191,6,-0.126505,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-18,12m,0.011441,-0.039,24,-0.133066,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-18,24m,0.038657,-0.039,47,0.172972,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-19,6m,-0.019757,-0.0198,6,-0.129934,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-19,12m,0.025079,-0.0387,26,-0.112326,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-19,24m,0.03796,-0.0387,47,0.166516,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-20,6m,-0.025166,-0.0274,8,-0.139929,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-20,12m,0.026828,-0.0384,26,-0.108617,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-20,24m,0.040445,-0.0384,47,0.190004,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-21,6m,-0.021924,-0.0274,8,-0.130415,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-21,12m,0.021972,-0.0384,26,-0.120006,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-21,24m,0.040933,-0.0384,47,0.201783,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-24,6m,-0.019886,-0.0274,8,-0.119919,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-24,12m,0.013056,-0.0384,26,-0.135698,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-24,24m,0.040082,-0.0384,47,0.201315,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-25,6m,-0.012917,-0.0275,10,-0.125736,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-25,12m,0.012988,-0.0385,26,-0.145833,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-25,24m,0.038247,-0.0385,47,0.185767,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-26,6m,-0.009115,-0.0273,10,-0.133591,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-26,12m,0.018143,-0.0383,26,-0.145854,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-26,24m,0.043497,-0.0383,47,0.184871,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-27,6m,-0.008634,-0.0272,10,-0.142889,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-27,12m,0.019943,-0.0382,26,-0.145702,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-27,24m,0.046569,-0.0382,47,0.213664,0,5,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-28,6m,-0.012313,-0.0273,10,-0.166959,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-28,12m,0.020069,-0.0382,26,-0.157418,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-28,24m,0.045227,-0.0382,47,0.222712,0,5,YELLOW,chop
L,ENGULF-CE-01,x1,2023-07-31,6m,-0.020221,-0.0273,10,-0.18358,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-31,12m,0.017871,-0.0383,26,-0.13911,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-07-31,24m,0.043132,-0.0383,47,0.209077,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-01,6m,-0.022331,-0.0274,10,-0.180248,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-01,12m,0.017482,-0.0384,26,-0.134882,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-01,24m,0.041277,-0.0384,47,0.198956,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-02,6m,-0.034246,-0.0383,10,-0.186477,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-02,12m,0.016618,-0.0384,26,-0.135639,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-02,24m,0.042319,-0.0384,47,0.22777,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-03,6m,-0.033731,-0.0383,11,-0.194108,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-03,12m,0.018391,-0.0383,26,-0.132842,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-03,24m,0.042925,-0.0383,47,0.228312,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-04,6m,-0.007957,-0.0385,10,-0.167629,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-04,12m,0.014544,-0.0385,24,-0.13359,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-04,24m,0.038139,-0.0385,45,0.236758,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-07,6m,0.006247,-0.0385,14,-0.14989,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-07,12m,0.015909,-0.0385,25,-0.127723,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-07,24m,0.038139,-0.0385,45,0.230438,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-08,6m,0.012906,-0.0385,16,-0.137877,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-08,12m,0.014745,-0.0385,26,-0.130423,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-08,24m,0.038139,-0.0385,45,0.224362,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-09,6m,0.013059,-0.0385,16,-0.127986,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-09,12m,0.015602,-0.0385,26,-0.13102,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-09,24m,0.038139,-0.0385,45,0.199582,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-10,6m,0.013179,-0.0385,17,-0.129244,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-10,12m,0.014286,-0.0385,26,-0.135931,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-10,24m,0.038139,-0.0385,45,0.227755,0,5,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-11,6m,0.013179,-0.0385,17,-0.108582,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-11,12m,0.014286,-0.0385,26,-0.123909,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-11,24m,0.038139,-0.0385,45,0.235826,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-14,6m,0.013179,-0.0385,17,-0.096342,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-14,12m,0.01308,-0.0385,26,-0.118499,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-14,24m,0.038139,-0.0385,45,0.234195,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-15,6m,0.013179,-0.0385,17,-0.090672,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-15,12m,0.011106,-0.0385,26,-0.123629,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-15,24m,0.038139,-0.0385,45,0.243991,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-16,6m,0.013179,-0.0385,17,-0.086103,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-16,12m,0.011435,-0.0385,26,-0.118796,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-16,24m,0.0443,-0.0385,45,0.283047,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-17,6m,0.013179,-0.0385,17,-0.077156,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-17,12m,0.011435,-0.0385,26,-0.120802,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-17,24m,0.043923,-0.0385,46,0.275885,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-18,6m,0.015433,-0.0363,17,-0.079787,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-18,12m,0.017067,-0.0363,27,-0.094746,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-18,24m,0.04581,-0.0363,46,0.29746,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-21,6m,0.017042,-0.0347,17,-0.052893,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-21,12m,0.018676,-0.0347,27,-0.103386,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-21,24m,0.048449,-0.0347,46,0.315659,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-22,6m,0.017718,-0.0346,17,-0.050578,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-22,12m,0.019352,-0.0346,27,-0.103126,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-22,24m,0.049566,-0.0346,46,0.316113,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-23,6m,0.020032,-0.0341,17,-0.034683,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-23,12m,0.021666,-0.0341,27,-0.099529,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-23,24m,0.052395,-0.0341,46,0.324703,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-24,6m,0.020124,-0.0341,17,-0.046177,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-24,12m,0.021758,-0.0341,27,-0.104787,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-24,24m,0.052193,-0.0341,46,0.309573,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-25,6m,0.016118,-0.0356,17,-0.037766,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-25,12m,0.017752,-0.0356,27,-0.103644,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-25,24m,0.049921,-0.0356,47,0.337356,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-28,6m,0.02137,-0.034,17,-0.058548,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-28,12m,0.023005,-0.034,27,-0.120074,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-28,24m,0.055075,-0.034,47,0.317416,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-29,6m,0.018105,-0.034,17,-0.065021,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-29,12m,0.019739,-0.034,27,-0.13164,1,2,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-29,24m,0.052741,-0.034,47,0.313812,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-08-30,6m,0.017988,-0.0343,17,-0.05657,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-30,12m,0.019622,-0.0343,27,-0.132865,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-30,24m,0.053507,-0.0343,47,0.314769,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-31,6m,0.018437,-0.0343,17,-0.047998,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-31,12m,0.020071,-0.0343,27,-0.12927,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-08-31,24m,0.052616,-0.0343,48,0.306282,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-01,6m,0.018233,-0.034,17,-0.052468,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-01,12m,0.019867,-0.034,27,-0.133081,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-01,24m,0.053768,-0.034,48,0.323217,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-04,6m,0.017378,-0.0343,17,-0.065486,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-04,12m,0.019012,-0.0343,27,-0.139939,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-04,24m,0.053707,-0.0343,48,0.322252,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-05,6m,0.016798,-0.0337,17,-0.058076,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-05,12m,0.019739,-0.0337,27,-0.124959,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-05,24m,0.056416,-0.0337,48,0.351546,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-06,6m,0.015611,-0.0334,17,-0.048288,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-06,12m,0.019886,-0.0334,27,-0.124928,1,2,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-06,24m,0.052102,-0.0334,48,0.319543,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-07,6m,0.01847,-0.0328,17,-0.040783,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-07,12m,0.021568,-0.0328,27,-0.094135,1,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-07,24m,0.052863,-0.0328,49,0.335416,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-08,6m,0.017348,-0.0335,17,-0.03636,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-08,12m,0.02021,-0.0335,27,-0.064106,1,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-08,24m,0.051505,-0.0335,49,0.313938,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-11,6m,0.018849,-0.0328,16,-0.040845,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-11,12m,0.022025,-0.0328,26,-0.062097,1,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-11,24m,0.05332,-0.0328,48,0.325302,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-12,6m,0.019866,-0.0328,16,-0.049666,1,0,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-12,12m,0.022729,-0.0328,26,-0.022611,1,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-12,24m,0.054024,-0.0328,48,0.326124,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-09-13,6m,0.022064,-0.0327,16,-0.05253,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-13,12m,0.025711,-0.0327,26,0.033412,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-13,24m,0.057006,-0.0327,48,0.310413,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-14,6m,0.020899,-0.0326,16,-0.052187,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-14,12m,0.02686,-0.0326,26,0.115431,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-14,24m,0.058155,-0.0326,48,0.321699,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-15,6m,0.02299,-0.0326,16,-0.065592,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-15,12m,0.02946,-0.0326,26,0.175283,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-15,24m,0.060755,-0.0326,48,0.344131,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-18,6m,0.021117,-0.0326,16,-0.056285,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-18,12m,0.027117,-0.0326,26,0.112041,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-18,24m,0.058412,-0.0326,48,0.33742,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-19,6m,0.026114,-0.0325,16,-0.048515,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-19,12m,0.02976,-0.0325,26,0.113345,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-19,24m,0.061055,-0.0325,48,0.34305,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-20,6m,0.028512,-0.0325,16,-0.030382,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-20,12m,0.031876,-0.0325,26,0.087574,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-20,24m,0.063171,-0.0325,48,0.368761,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-21,6m,0.029252,-0.0324,17,-0.028229,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-21,12m,0.033591,-0.0324,27,0.117233,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-21,24m,0.064885,-0.0324,49,0.398026,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-22,6m,0.024176,-0.0326,17,-0.046888,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-22,12m,0.027385,-0.0326,26,0.078695,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-22,24m,0.05868,-0.0326,48,0.367175,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-25,6m,0.02303,-0.0326,17,-0.050301,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-25,12m,0.028136,-0.0326,26,0.08195,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-25,24m,0.059431,-0.0326,48,0.396634,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-26,6m,0.023646,-0.0326,17,-0.041019,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-26,12m,0.028183,-0.0326,26,0.079122,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-26,24m,0.059478,-0.0326,48,0.386519,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-27,6m,0.020839,-0.0326,16,-0.051992,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-27,12m,0.026894,-0.0326,25,0.118267,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-27,24m,0.058189,-0.0326,47,0.369586,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-28,6m,0.020631,-0.0326,16,-0.051795,1,0,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-28,12m,0.027446,-0.0326,25,0.125926,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-09-28,24m,0.05874,-0.0326,47,0.372948,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-09,6m,0.02078,-0.0326,16,-0.065273,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-09,12m,0.028164,-0.0326,25,0.130517,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-09,24m,0.059458,-0.0326,47,0.358378,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-10,6m,0.022987,-0.0326,16,-0.054853,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-10,12m,0.027525,-0.0326,25,0.13647,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-10,24m,0.05882,-0.0326,47,0.362185,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-11,6m,0.017589,-0.0327,16,-0.07583,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-11,12m,0.025897,-0.0327,25,0.120632,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-11,24m,0.057192,-0.0327,47,0.374217,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-12,6m,0.021547,-0.0327,15,-0.069637,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-12,12m,0.025535,-0.0327,24,0.123922,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-12,24m,0.05683,-0.0327,46,0.356928,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-13,6m,0.021851,-0.0327,15,-0.060409,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-13,12m,0.025535,-0.0327,24,0.14126,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-13,24m,0.05683,-0.0327,46,0.376657,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-16,6m,0.023012,-0.0327,16,-0.060591,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-16,12m,0.025535,-0.0327,24,0.142947,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-16,24m,0.05683,-0.0327,46,0.382932,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-17,6m,0.021469,-0.0327,17,-0.063276,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-17,12m,0.025535,-0.0327,24,0.13474,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-17,24m,0.05683,-0.0327,46,0.377227,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-18,6m,0.018827,-0.0327,17,-0.05913,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-18,12m,0.025535,-0.0327,24,0.149016,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-18,24m,0.05683,-0.0327,46,0.405061,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-19,6m,0.018299,-0.0327,17,-0.03874,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-19,12m,0.025535,-0.0327,24,0.151486,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-19,24m,0.05683,-0.0327,46,0.397159,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-20,6m,0.019355,-0.0327,17,-0.03376,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-20,12m,0.025535,-0.0327,24,0.173376,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-20,24m,0.05683,-0.0327,46,0.399635,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-23,6m,0.01845,-0.0327,17,-0.002714,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-23,12m,0.025535,-0.0327,24,0.221108,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-23,24m,0.05683,-0.0327,46,0.406138,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-24,6m,0.018676,-0.0327,17,0.004303,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-24,12m,0.025535,-0.0327,24,0.213101,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-24,24m,0.05683,-0.0327,46,0.394172,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-25,6m,0.020635,-0.0326,17,-0.004372,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-25,12m,0.02689,-0.0326,24,0.24059,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-25,24m,0.058185,-0.0326,46,0.384955,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-26,6m,0.020552,-0.0327,17,0.011167,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-26,12m,0.025901,-0.0327,24,0.232435,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-26,24m,0.057196,-0.0327,46,0.348438,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-27,6m,0.018825,-0.0338,17,-0.002678,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-27,12m,0.02342,-0.0338,24,0.230154,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-27,24m,0.054715,-0.0338,46,0.336182,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-30,6m,0.018154,-0.0328,16,-0.022134,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-30,12m,0.020485,-0.0328,23,0.203755,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-30,24m,0.05178,-0.0328,45,0.334558,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-10-31,6m,0.018154,-0.0328,16,-0.008683,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-10-31,12m,0.020485,-0.0328,23,0.208904,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-10-31,24m,0.05178,-0.0328,45,0.348437,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-01,6m,0.018381,-0.0328,16,-0.008387,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-01,12m,0.020485,-0.0328,23,0.183977,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-01,24m,0.05178,-0.0328,45,0.347789,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-02,6m,0.017122,-0.0328,17,-0.007735,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-02,12m,0.020485,-0.0328,23,0.165231,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-02,24m,0.05178,-0.0328,45,0.360871,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-03,6m,0.015741,-0.0328,17,-0.0175,1,1,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-03,12m,0.020485,-0.0328,23,0.141882,0,3,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-03,24m,0.05178,-0.0328,45,0.355971,0,6,YELLOW,chop
L,ENGULF-CE-01,x1,2023-11-06,6m,0.016132,-0.0328,17,-0.038229,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-06,12m,0.020485,-0.0328,23,0.138242,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-06,24m,0.05178,-0.0328,45,0.324935,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-07,6m,0.015819,-0.0328,17,-0.031978,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-07,12m,0.020485,-0.0328,23,0.146456,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-07,24m,0.05178,-0.0328,45,0.320196,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-08,6m,0.016523,-0.0328,17,-0.022808,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-08,12m,0.020485,-0.0328,23,0.146805,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-08,24m,0.05178,-0.0328,45,0.324558,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-09,6m,0.019829,-0.0328,18,-0.017219,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-09,12m,0.020485,-0.0328,23,0.118427,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-09,24m,0.05178,-0.0328,45,0.335904,0,6,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-10,6m,0.019829,-0.0328,18,-0.018827,1,1,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-10,12m,0.020485,-0.0328,23,0.121465,0,3,GREEN,bull
L,ENGULF-CE-01,x1,2023-11-10,24m,0.05178,-0.0328,45,0.354861,0,6,GREEN,bull
