date,open,high,low,close,volume,hold
2026-08-25,106.70073580889307,106.73075993377482,106.66070364238409,106.67071168401134,62793,204222
2026-08-26,106.66570766319772,106.67071168401134,106.58063930936612,106.59064735099336,90829,209722
2026-08-27,106.61066343424787,106.62567549668874,106.47555487228003,106.48055889309364,93797,204463
2026-08-28,106.46554683065277,106.52059105960264,106.43552270577104,106.49557095553452,70147,201998
2026-08-31,106.49557095553452,106.52059105960264,106.45053476821191,106.51058301797539,62602,199919
2026-09-01,106.51558703878902,106.57063126773888,106.49557095553452,106.56062322611162,53733,199135
2026-09-02,106.54561116367074,106.555619205298,106.51058301797539,106.53560312204351,49496,200788
2026-09-03,106.555619205298,106.60065539262061,106.51058301797539,106.58564333017974,56661,203259
2026-09-04,106.57063126773888,106.595651371807,106.51058301797539,106.51558703878902,65003,204268
2026-09-07,106.52059105960264,106.58063930936612,106.51058301797539,106.55061518448439,53159,204669
2026-09-08,106.54060714285713,106.56562724692525,106.50057497634815,106.52059105960264,46490,204913
2026-09-09,106.52059105960264,106.555619205298,106.50557899716176,106.52559508041625,45962,205166
2026-09-10,106.53059910122988,106.55061518448439,106.50557899716176,106.54561116367074,51432,206362
2026-09-11,106.53059910122988,106.54060714285713,106.46054280983915,106.47555487228003,72427,204353
2026-09-14,106.47055085146641,106.555619205298,106.44052672658466,106.50057497634815,74108,200737
2026-09-15,106.51058301797539,106.58063930936612,106.51058301797539,106.57063126773888,65118,207499
2026-09-16,106.57563528855249,106.58564333017974,106.54561116367074,106.58063930936612,49155,212327
2026-09-17,106.59064735099336,106.61066343424787,106.56562724692525,106.58564333017974,46547,214270
2026-09-18,106.58063930936612,106.63568353831597,106.56562724692525,106.63568353831597,55319,217370
2026-09-21,106.6406875591296,106.6406875591296,106.595651371807,106.595651371807,53719,222048
