date,open,high,low,close,volume,hold
2026-07-16,109.1609769636414,109.17599222869829,109.07088537330002,109.11092608011842,3827,20396
2026-07-17,109.11593116847071,109.1809973170506,109.07088537330002,109.1459616985845,2502,20714
2026-07-20,109.11092608011842,109.13595152187992,109.04585993153853,109.09090572670922,1575,20709
2026-07-21,109.12093625682301,109.15597187528911,109.09591081506152,109.14095661023221,1661,20865
2026-07-22,109.1459616985845,109.27108890739197,109.1009159034138,109.26608381903968,4106,22002
2026-07-23,109.31112961421037,109.38120085114255,109.1609769636414,109.1809973170506,5272,23423
2026-07-24,109.1809973170506,109.24606346563048,108.97578869460634,109.24606346563048,4824,24161
2026-07-27,109.24606346563048,109.25106855398279,109.15597187528911,109.20101767045979,8326,26094
2026-07-28,109.2160329355167,109.23605328892589,109.1459616985845,109.1509667869368,4784,27554
2026-07-29,109.170987140346,109.22604311222129,109.15597187528911,109.1860024054029,6563,29624
2026-07-30,109.1809973170506,109.34116014432416,109.17599222869829,109.33114996761957,6937,31664
2026-07-31,109.31613470256266,109.41123138125634,109.30111943750578,109.40622629290405,11463,35466
2026-08-03,109.46128226477934,109.48130261818854,109.31112961421037,109.35117032102876,11113,37075
2026-08-04,109.36618558608566,109.46128226477934,109.32614487926728,109.45627717642704,17441,45405
2026-08-05,109.47129244148394,109.51133314830234,109.38620593949486,109.43125173466554,14183,49955
2026-08-06,109.43625682301786,109.45627717642704,109.34616523267647,109.40122120455176,14112,54489
2026-08-07,109.38120085114255,109.45627717642704,109.36618558608566,109.43125173466554,16921,59490
2026-08-10,109.44626699972244,109.47629752983623,109.38620593949486,109.47129244148394,25759,67448
2026-08-11,109.46128226477934,109.46128226477934,109.39621611619945,109.43125173466554,26128,74555
2026-08-12,109.41123138125634,109.44126191137015,109.36618558608566,109.40622629290405,30376,86111
2026-08-13,109.42124155796095,109.49131279489313,109.42124155796095,109.48130261818854,34026,100814
2026-08-14,109.49631788324544,109.57639929688223,109.45627717642704,109.54136367841613,50434,118795
2026-08-17,109.55637894347302,109.60142473864371,109.49631788324544,109.57139420852991,53720,137964
2026-08-18,109.58640947358681,109.68150615228049,109.55137385512072,109.656480710519,64225,162445
2026-08-19,109.63646035710981,109.6915163289851,109.60642982699602,109.60642982699602,94336,192175
2026-08-20,109.58640947358681,109.60142473864371,109.51633823665463,109.58640947358681,109665,235313
2026-08-21,109.59141456193912,109.62144509205292,109.54136367841613,109.58140438523452,169542,302536
2026-08-24,109.60642982699602,109.70653159404199,109.56638912017762,109.6865112406328,140873,360272
2026-08-25,109.67149597557591,109.71153668239428,109.62645018040521,109.6414654454621,104161,383813
2026-08-26,109.6314552687575,109.64647053381441,109.53635859006383,109.55137385512072,124624,391220
2026-08-27,109.57139420852991,109.60142473864371,109.38120085114255,109.38620593949486,127715,388468
2026-08-28,109.39621611619945,109.46128226477934,109.33615505597186,109.41623646960866,93088,383314
2026-08-31,109.39621611619945,109.47129244148394,109.37119067443797,109.44626699972244,79052,379188
2026-09-01,109.48130261818854,109.51633823665463,109.42624664631325,109.51133314830234,79021,379217
2026-09-02,109.48630770654084,109.50632805995004,109.43625682301786,109.47629752983623,82048,381793
2026-09-03,109.49631788324544,109.6164400037006,109.45627717642704,109.60142473864371,100146,394394
2026-09-04,109.57139420852991,109.59641965029141,109.52134332500692,109.53135350171154,85639,387466
2026-09-07,109.53635859006383,109.60142473864371,109.50632805995004,109.54136367841613,79003,390116
2026-09-08,109.53635859006383,109.56638912017762,109.49131279489313,109.52634841335923,67493,389843
2026-09-09,109.52634841335923,109.57639929688223,109.50632805995004,109.52134332500692,70727,394115
2026-09-10,109.51133314830234,109.54136367841613,109.49131279489313,109.53635859006383,73605,392119
2026-09-11,109.51633823665463,109.52134332500692,109.43125173466554,109.46128226477934,88711,379108
2026-09-14,109.45627717642704,109.55137385512072,109.41123138125634,109.47629752983623,100773,387876
2026-09-15,109.48630770654084,109.57139420852991,109.48630770654084,109.56138403182533,68414,402634
2026-09-16,109.56138403182533,109.58640947358681,109.52134332500692,109.58140438523452,66712,405302
2026-09-17,109.59141456193912,109.60642982699602,109.54636876676842,109.57639929688223,57955,407438
2026-09-18,109.57639929688223,109.656480710519,109.55137385512072,109.64647053381441,76646,418901
2026-09-21,109.6414654454621,109.67149597557591,109.61143491534831,109.63646035710981,80355,422567
