股票代码,股票简称,净利润-净利润,净利润-同比增长,所处行业,最新公告日期
301360,荣旗科技,246598.23,104.77,通用设备,2026-08-28
301336,趣睡科技,11016118.49,-34.37,家居用品,2026-08-28
301335,天元宠物,20124544.12,-46.28,文娱用品,2026-08-28
301333,诺思格,44462662.86,-27.25,医疗服务,2026-08-28
301330,熵基科技,79664695.17,-14.56,计算机设备,2026-08-28
301327,华宝新能,10380347.2,-91.53,电池,2026-08-28
301326,捷邦科技,-46824479.99,-23.15,消费电子,2026-08-28
301315,威士顿,11209264.86,-30.51,软件开发,2026-08-28
301309,万得凯,69681594.08,15.6,通用设备,2026-08-28
301288,清研环境,-17547568.34,-508.7,环保设备Ⅱ,2026-08-28
301278,快可电子,16040845.52,21.73,光伏设备,2026-08-28
301277,新天地,60767271.63,-22.13,化学制药,2026-08-28
301268,铭利达,-81120979.11,-155.62,通用设备,2026-08-28
301267,华厦眼科,291961802.7,3.55,医疗服务,2026-08-28
301260,格力博,-164973569.99,-224.32,专用设备,2026-08-28
301259,艾布鲁,-40980476.87,-360.16,环境治理,2026-08-28
301246,宏源药业,156238212.74,2788.93,化学制药,2026-08-28
301232,飞沃科技,5956612.43,-81.11,风电设备,2026-08-28
301230,泓博医药,28729363.74,16.02,医疗服务,2026-08-28
301229,纽泰格,-17948861.98,-190.71,汽车零部件,2026-08-28
301226,祥明智能,7236449.0,-60.49,电机Ⅱ,2026-08-28
301220,亚香股份,23513109.03,-78.63,化学制品,2026-08-28
301206,三元生物,50397586.8,-12.32,化学制品,2026-08-28
301205,联特科技,9370709.18,-73.08,通信设备,2026-08-28
301199,迈赫股份,29349421.94,-57.1,自动化设备,2026-08-28
301191,菲菱科思,34803598.49,59.04,通信设备,2026-08-28
301187,欧圣电气,29109347.83,-74.7,小家电,2026-08-28
301185,鸥玛软件,31115501.52,-13.99,IT服务Ⅱ,2026-08-28
301169,零点有数,-27389263.97,28.0,专业服务,2026-08-28
301167,建研设计,-5076254.52,-150.33,工程咨询服务Ⅱ,2026-08-28
301160,翔楼新材,91462475.5,-10.25,通用设备,2026-08-28
301153,中科江南,-14969080.72,69.1,软件开发,2026-08-28
301150,中一科技,166601252.33,987.97,电池,2026-08-28
301148,嘉戎技术,17593426.04,-38.0,环境治理,2026-08-28
301141,中科磁业,8232670.44,-60.62,金属新材料,2026-08-28
301121,紫建电子,2210941.56,-80.73,电池,2026-08-28
301119,正强股份,48588643.08,-23.44,汽车零部件,2026-08-28
301117,ST佳缘,-67271083.24,-1329.66,计算机设备,2026-08-28
301112,信邦智能,-8039420.17,-191.85,自动化设备,2026-08-28
301111,粤万年青,3189680.24,144.15,中药Ⅱ,2026-08-28
301110,青木科技,86731944.46,67.9,互联网电商,2026-08-28
301103,何氏眼科,41533323.65,-6.3,医疗服务,2026-08-28
301089,拓新药业,-27960796.93,-52.95,化学制药,2026-08-28
301081,严牌股份,4668440.34,-78.31,环保设备Ⅱ,2026-08-28
301076,新瀚新材,36618602.42,3.76,化学制品,2026-08-28
301067,显盈科技,-18831045.86,-480.08,消费电子,2026-08-28
301057,汇隆新材,31663269.12,23.78,化学纤维,2026-08-28
301048,金鹰重工,101029018.38,6.69,轨交设备Ⅱ,2026-08-28
301046,能辉科技,-23234203.09,-180.75,专业工程,2026-08-28
301042,安联锐视,13880953.36,14.35,计算机设备,2026-08-28
301030,*ST仕净,-692932799.04,-476.71,环保设备Ⅱ,2026-08-28
301001,凯淳股份,1731308.96,-42.46,互联网电商,2026-08-28
300992,泰福泵业,2876535.2,-87.67,通用设备,2026-08-28
300990,同飞股份,127956578.93,2.45,通用设备,2026-08-28
300986,志特新材,84924449.4,11.45,专业工程,2026-08-28
300985,致远新能,-25980763.29,-187.26,通用设备,2026-08-28
300978,东箭科技,66694692.11,-20.47,汽车零部件,2026-08-28
300973,立高食品,126434096.83,-25.96,休闲食品,2026-08-28
300969,恒帅股份,78512147.73,-7.26,汽车零部件,2026-08-28
300968,格林精密,-75450332.7,-12238.62,消费电子,2026-08-28
300965,恒宇信通,-15870762.35,-189.4,航空装备Ⅱ,2026-08-28
300963,中洲特材,39061460.35,19.58,金属新材料,2026-08-28
300962,中金辐照,41481917.6,-36.97,专业服务,2026-08-28
300942,易瑞生物,-19726940.71,-943.21,医疗器械,2026-08-28
300929,华骐环保,-5051238.82,-214.07,环境治理,2026-08-28
300928,华安鑫创,-41005315.53,-7.85,汽车零部件,2026-08-28
300926,博俊科技,284541142.6,-19.26,汽车零部件,2026-08-28
300912,凯龙高科,-15466277.92,-44.62,汽车零部件,2026-08-28
300906,日月明,19682761.38,-9.96,通用设备,2026-08-28
300903,科翔股份,-66379214.29,-7.0,元件,2026-08-28
300869,康泰医学,-49267983.28,-390.88,医疗器械,2026-08-28
300857,协创数据,1838423990.17,325.51,消费电子,2026-08-28
300838,浙江力诺,8677667.36,20.7,通用设备,2026-08-28
300833,浩洋股份,90362164.91,16.22,专用设备,2026-08-28
300820,英杰电气,96577405.44,-19.18,其他电源设备Ⅱ,2026-08-28
300815,玉禾田,306575808.07,-4.24,环境治理,2026-08-28
300810,中科海讯,-44921630.2,30.54,航海装备Ⅱ,2026-08-28
300804,广康生化,3306742.02,-88.6,农化制品,2026-08-28
300790,宇瞳光学,122231901.8,13.65,计算机设备,2026-08-28
300789,唐源电气,-33510218.01,-199.73,计算机设备,2026-08-28
300786,国林科技,-9308409.36,5.8,环保设备Ⅱ,2026-08-28
300784,利安科技,16647991.68,-46.46,消费电子,2026-08-28
300780,德恩精工,-18451320.3,14.95,通用设备,2026-08-28
300772,运达股份,-249045801.71,-273.41,风电设备,2026-08-28
300770,新媒股份,299135564.32,-13.51,电视广播Ⅱ,2026-08-28
300769,德方纳米,455448105.69,216.55,电池,2026-08-28
300762,上海瀚讯,-104648496.04,-265.39,军工电子Ⅱ,2026-08-28
300736,百邦科技,-6842236.29,28.38,其他电子Ⅱ,2026-08-28
300731,科创新源,-2775618.52,-115.77,橡胶,2026-08-28
300726,宏达电子,225628941.0,11.38,军工电子Ⅱ,2026-08-28
300724,捷佳伟创,374630617.57,-79.53,光伏设备,2026-08-28
300718,长盛轴承,127625086.62,1.25,通用设备,2026-08-28
300702,天宇股份,103908571.56,-32.12,化学制药,2026-08-28
300691,联合光电,7825365.08,138.69,计算机设备,2026-08-28
300678,中科信息,5617909.93,49.11,IT服务Ⅱ,2026-08-28
300662,科锐国际,151463838.94,19.72,专业服务,2026-08-28
300649,杭州园林,-21226917.28,-147.77,基础建设,2026-08-28
300634,彩讯股份,68726482.71,-49.23,IT服务Ⅱ,2026-08-28
300629,新劲刚,29854219.06,292.75,军工电子Ⅱ,2026-08-28
300622,博士眼镜,83039266.33,48.2,专业连锁Ⅱ,2026-08-28
300613,富瀚微,349770671.07,1419.2,半导体,2026-08-28
300605,恒锋信息,-38254044.82,-1654.39,软件开发,2026-08-28
300604,长川科技,963672460.69,125.67,半导体,2026-08-28
300592,华凯易佰,164998098.66,349.09,互联网电商,2026-08-28
300590,移为通信,88233871.47,184.44,通信设备,2026-08-28
300579,数字认证,-48668691.89,46.13,软件开发,2026-08-28
300573,兴齐眼药,430404293.36,28.55,化学制药,2026-08-28
300568,星源材质,203966176.28,103.08,电池,2026-08-28
300567,精测电子,75034904.21,171.21,通用设备,2026-08-28
300564,筑博设计,-1813041.86,91.5260793032,工程咨询服务Ⅱ,2026-08-28
300555,ST路通,-21529231.82,1.91,通信设备,2026-08-28
300553,集智股份,1444361.57,-93.72,通用设备,2026-08-28
300533,冰川网络,-22682666.7,-106.75,游戏Ⅱ,2026-08-28
300525,博思软件,-47920806.31,-15.05,软件开发,2026-08-28
300518,新迅达,-56966141.12,-319.77,互联网电商,2026-08-28
300516,久之洋,13772300.5,46.05,其他电子Ⅱ,2026-08-28
300510,金冠股份,-72959604.8,-71.22,电网设备,2026-08-28
300501,海顺新材,-15846366.77,-158.43,包装印刷,2026-08-28
300491,通合科技,1075519.85,-93.05,其他电源设备Ⅱ,2026-08-28
300477,ST合纵,-117815473.16,-51.27,电池,2026-08-28
300476,胜宏科技,2856778938.24,33.3,元件,2026-08-28
300475,香农芯创,3641509573.03,2207.2,其他电子Ⅱ,2026-08-28
300473,德尔股份,95070705.57,22.9,汽车零部件,2026-08-28
300472,ST新元,-31014775.11,52.33,专用设备,2026-08-28
300469,信息发展,-66559791.48,-33.25,软件开发,2026-08-28
300442,润泽科技,1203446677.8,36.43,通信服务,2026-08-28
300441,鲍斯股份,104764086.64,-13.24,通用设备,2026-08-28
300438,鹏辉能源,816440418.25,1025.39,电池,2026-08-28
300427,红相股份,-16351390.59,-185.71,电网设备,2026-08-28
300424,航新科技,-16884576.58,-201.27,航空装备Ⅱ,2026-08-28
300423,昇辉科技,-98940034.53,-2363.0,电网设备,2026-08-28
300408,三环集团,1932118240.71,56.18,元件,2026-08-28
300378,鼎捷数智,188434378.52,318.5,软件开发,2026-08-28
300375,鹏翎股份,17242276.46,-37.16,汽车零部件,2026-08-28
300371,汇中股份,15799658.14,-61.98,通用设备,2026-08-28
300370,安控科技,-48865092.05,-48.63,通用设备,2026-08-28
300357,我武生物,213451780.13,20.59,生物制品,2026-08-28
300350,华鹏飞,-9810629.39,-572.65,物流,2026-08-28
300346,南大光电,255816595.24,23.1,电子化学品Ⅱ,2026-08-28
300338,*ST开元,-35591188.88,19.77,教育,2026-08-28
300337,银邦股份,88538046.95,95.08,工业金属,2026-08-28
300310,宜通世纪,-11847627.71,-571.01,通信服务,2026-08-28
300302,同有科技,257794222.26,1502.54,计算机设备,2026-08-28
300293,蓝英装备,-20270862.92,-23.17,专用设备,2026-08-28
300289,利德曼,-7113039.22,-67.56,医疗器械,2026-08-28
300288,朗玛信息,-4988825.17,-134.56,IT服务Ⅱ,2026-08-28
300278,华昌达,-19169111.7,-827.11,自动化设备,2026-08-28
300272,开能健康,40405324.32,-39.61,小家电,2026-08-28
300257,开山股份,191306557.79,0.44,通用设备,2026-08-28
300245,ST天玑,-47552759.45,-2.03,IT服务Ⅱ,2026-08-28
300227,光韵达,14753849.59,728.49,自动化设备,2026-08-28
300224,正海磁材,136757931.24,20.91,金属新材料,2026-08-28
300181,佐力药业,374928879.39,0.38,中药Ⅱ,2026-08-28
300176,鸿特科技,-16945134.93,-188.13,汽车零部件,2026-08-28
300173,ST福能,-66236677.63,-605.0,电池,2026-08-28
300171,东富龙,107678132.77,134.49,医疗器械,2026-08-28
300170,汉得信息,94363491.23,11.01,IT服务Ⅱ,2026-08-28
300168,万达信息,-149969503.97,49.85,IT服务Ⅱ,2026-08-28
300166,东方国信,-79682770.94,-0.64,IT服务Ⅱ,2026-08-28
300165,天瑞仪器,19521217.43,303.69,通用设备,2026-08-28
300159,新研股份,26235256.49,115.58,专用设备,2026-08-28
300152,*ST动力,-5920267.23,18.75,环境治理,2026-08-28
300141,和顺电气,-5627267.35,75.47,电网设备,2026-08-28
300136,信维通信,150524889.12,-6.99,消费电子,2026-08-28
300132,诺斯贝尔,56335518.49,105.55,化妆品,2026-08-28
300128,锦富技术,-117104130.65,-1.94,消费电子,2026-08-28
300125,聆达股份,25402144.49,124.23,电力,2026-08-28
300094,国联水产,10039248.43,101.86,渔业,2026-08-28
300088,长信科技,113626615.26,-47.76,光学光电子,2026-08-28
300080,易成新能,-289426724.78,-70.24,光伏设备,2026-08-28
300075,数字政通,-5728017.97,69.36,软件开发,2026-08-28
300052,中青宝,-29533605.87,-19.83,IT服务Ⅱ,2026-08-28
300048,合康新能,-65482292.21,-191.99,自动化设备,2026-08-28
300020,ST银江,-550763034.04,-71.59,IT服务Ⅱ,2026-08-28
300015,爱尔眼科,1357026448.97,-33.83,医疗服务,2026-08-28
300010,ST豆神,-24394038.7,-123.49,教育,2026-08-28
300008,天海防务,182603314.02,45.46,航海装备Ⅱ,2026-08-28
300002,神州泰岳,381933549.08,-25.03,游戏Ⅱ,2026-08-28
200030,富奥B,187923176.04,-38.16,汽车零部件,2026-08-28
200016,*ST康佳B,-172780295.6,54.93,白色家电,2026-08-28
200012,南玻B,-421151211.0,-665.06,玻璃玻纤,2026-08-28
003037,三和管桩,15016802.27,-77.4,水泥,2026-08-28
003035,南网能源,226510659.06,5.97,电力,2026-08-28
003033,征和工业,70078669.02,-21.26,摩托车及其他,2026-08-28
003030,祖名股份,-24356879.76,-167.83,农产品加工,2026-08-28
003004,声迅股份,-14623954.91,-42.82,计算机设备,2026-08-28
003001,中岩大地,-19904639.08,-195.94,专业工程,2026-08-28
002995,天地在线,-1454573.58,95.65,广告营销,2026-08-28
002992,宝明科技,-21793321.47,-67.63,光学光电子,2026-08-28
002978,安宁股份,340795534.13,-22.73,小金属,2026-08-28
002976,瑞玛精密,-16152690.08,-187.77,汽车零部件,2026-08-28
002961,瑞达期货,410092855.29,80.02,多元金融,2026-08-28
002957,科瑞技术,161227015.44,31.14,自动化设备,2026-08-28
002949,华阳国际,35015355.09,0.07,工程咨询服务Ⅱ,2026-08-28
002948,青岛银行,3618652000.0,18.08,银行Ⅱ,2026-08-28
002942,新农股份,102195758.84,12.81,农化制品,2026-08-28
002937,兴瑞科技,67987200.73,-18.24,汽车零部件,2026-08-28
002932,*ST明德,-21867624.75,-274.98,医疗器械,2026-08-28
002913,奥士康,82662058.19,-57.79,元件,2026-08-28
002909,集泰股份,-13667017.21,-64.63,化学制品,2026-08-28
002893,京能热力,124519219.32,2.55,电力,2026-08-28
002892,科力尔,-11528426.16,-139.51,电机Ⅱ,2026-08-28
002888,惠威科技,7734766.94,-12.23,消费电子,2026-08-28
002881,美格智能,105925729.59,25.85,通信设备,2026-08-28
002871,伟隆股份,49240968.97,-16.57,通用设备,2026-08-28
002864,盘龙药业,42376105.19,-29.53,中药Ⅱ,2026-08-28
002856,*ST美芝,-30044956.89,13.57,装修装饰Ⅱ,2026-08-28
002851,麦格米特,252070426.76,45.21,其他电源设备Ⅱ,2026-08-28
002839,张家港行,1021563898.92,2.71,银行Ⅱ,2026-08-28
002835,同为股份,55136921.59,-33.75,计算机设备,2026-08-28
002832,比音勒芬,490505238.66,18.41,服装家纺,2026-08-28
002830,名雕股份,8223770.34,7.05,装修装饰Ⅱ,2026-08-28
002822,ST中装,-22019406.87,94.44,房地产服务,2026-08-28
002797,第一创业,687847672.0,41.67,证券Ⅱ,2026-08-28
002789,*ST建艺,-143544731.5,23.83,装修装饰Ⅱ,2026-08-28
002778,中晟高科,-10514156.31,-122.37,环境治理,2026-08-28
002765,蓝黛科技,-7223720.62,-106.61,汽车零部件,2026-08-28
002758,浙农股份,177396178.59,36.78,综合Ⅱ,2026-08-28
002755,奥赛康,120632469.85,-24.6,化学制药,2026-08-28
002745,木林森,661545102.0,330.68,光学光电子,2026-08-28
002735,王子新材,11161898.76,-28.91,包装印刷,2026-08-28
002725,跃岭股份,-11914407.63,-226.31,汽车零部件,2026-08-28
002719,ST麦趣,-46533111.71,-3108.66,休闲食品,2026-08-28
002717,*ST岭南,-283935776.85,-121.35,基础建设,2026-08-28
002715,登云股份,4130173.76,16.15,汽车零部件,2026-08-28
002698,博实股份,234544912.5,-15.44,自动化设备,2026-08-28
002696,百洋股份,-82536439.32,-800.1,饲料,2026-08-28
002689,ST远智,1836876.09,-91.39,专用设备,2026-08-28
002688,金河生物,130894115.07,-5.09,动物保健Ⅱ,2026-08-28
002672,东江环保,-268435348.23,3.5,环境治理,2026-08-28
002642,荣联科技,5332340.69,-35.59,IT服务Ⅱ,2026-08-28
002641,公元股份,15331812.51,-66.02,装修建材,2026-08-28
002638,勤上股份,-40317912.9,-43.36,照明设备Ⅱ,2026-08-28
002636,金安国纪,765886985.22,986.66,元件,2026-08-28
002631,德尔未来,-22394438.96,60.8,家居用品,2026-08-28
002629,仁智股份,-12126031.26,-2.35,油服工程,2026-08-28
002605,姚记科技,216133877.3,-15.51,游戏Ⅱ,2026-08-28
002602,世纪华通,4502724309.47,69.51,游戏Ⅱ,2026-08-28
002590,万安科技,87646175.05,2.9,汽车零部件,2026-08-28
002584,西陇科学,39413025.15,152.33,电子化学品Ⅱ,2026-08-28
002581,*ST未名,-95466033.21,-41.85,生物制品,2026-08-28
002573,清新环境,46217172.39,227.78,环境治理,2026-08-28
002570,贝因美,71383244.34,-3.6,饮料乳品,2026-08-28
002541,鸿路钢构,438249153.96,52.2,专业工程,2026-08-28
002527,新时达,-11277131.76,-704.54,专用设备,2026-08-28
002518,科士达,290096588.29,13.61,其他电源设备Ⅱ,2026-08-28
002516,旷达科技,111973751.7,45.85,汽车零部件,2026-08-28
002514,*ST宝馨,-40870305.02,8.83,通用设备,2026-08-28
002508,老板电器,578235101.9,-18.75,厨卫电器,2026-08-28
002507,涪陵榨菜,409000775.87,-7.19,调味发酵品Ⅱ,2026-08-28
002500,山西证券,602667441.0,14.99,证券Ⅱ,2026-08-28
002485,ST雪发,-25929606.89,-19.25,服装家纺,2026-08-28
002476,新叶股份,20074969.42,26.64,炼化及贸易,2026-08-28
002470,金正大,-496878028.21,-534.47,农化制品,2026-08-28
002468,申通快递,1034868681.36,128.31,物流,2026-08-28
002466,天齐锂业,4242020000.77,4925.46,能源金属,2026-08-28
002462,嘉事堂,86758219.77,-19.12,医药商业,2026-08-28
002459,晶澳科技,-2662851766.77,-3.21,光伏设备,2026-08-28
002452,长高电气,581754919.7,451.36,电网设备,2026-08-28
002442,龙星科技,35523183.27,-26.52,橡胶,2026-08-28
002440,闰土股份,626780992.33,318.68,化学制品,2026-08-28
002430,杭氧股份,563243766.37,17.55,化学制品,2026-08-28
002428,云南锗业,74269889.52,235.31,小金属,2026-08-28
002427,尤夫股份,7948244.62,-33.24,化学纤维,2026-08-28
002392,北京利尔,384199832.71,76.51,装修建材,2026-08-28
002390,信邦制药,99586277.81,-7.1,医药商业,2026-08-28
002389,航天彩虹,75369830.49,15492.93,航空装备Ⅱ,2026-08-28
002387,维信诺,-1518539640.01,-42.99,光学光电子,2026-08-28
002377,国创高新,18990575.19,92.82,炼化及贸易,2026-08-28
002374,中锐股份,-135739983.92,-74.69,包装印刷,2026-08-28
002365,永安药业,43408294.2,247.39,化学制药,2026-08-28
002363,隆基机械,42338888.5,34.51,汽车零部件,2026-08-28
002357,富临运业,316305615.52,174.79,铁路公路,2026-08-28
002343,慈文传媒,-33230744.78,-43.98,影视院线,2026-08-28
002338,奥普光电,60296631.52,95.5,军工电子Ⅱ,2026-08-28
002335,科华数据,396206519.4,62.69,其他电源设备Ⅱ,2026-08-28
002334,英威腾,13147040.57,-89.3,自动化设备,2026-08-28
002332,仙琚制药,244553022.38,-20.67,化学制药,2026-08-28
002328,新朋股份,344543674.15,316.34,汽车零部件,2026-08-28
002316,亚联发展,445420.03,-92.79,综合Ⅱ,2026-08-28
002283,天润工业,270374367.03,37.28,汽车零部件,2026-08-28
002279,久其软件,-24905125.36,66.9664740962,软件开发,2026-08-28
002277,友阿股份,70821928.52,32.43,一般零售,2026-08-28
002269,美邦服饰,-42283730.26,-525.81,服装家纺,2026-08-28
002258,利尔化学,249530926.25,-7.77,农化制品,2026-08-28
002256,兆新股份,3684910.27,19.93,电力,2026-08-28
002238,天威视讯,-45253540.21,-66.69,电视广播Ⅱ,2026-08-28
002222,福晶科技,180644841.06,40.97,光学光电子,2026-08-28
002218,拓日新能,-57880839.95,3.86,电力,2026-08-28
002210,飞马国际,17148858.8,556.67,环境治理,2026-08-28
002203,海亮股份,640572123.05,-9.96,工业金属,2026-08-28
002183,怡亚通,27455397.0,-15.83,贸易Ⅱ,2026-08-28
002174,游族网络,252680601.4,403.8,游戏Ⅱ,2026-08-28
002171,楚江新材,303648572.92,21.01,工业金属,2026-08-28
002170,芭田股份,603174750.18,32.23,农化制品,2026-08-28
002165,红宝丽,-8479363.07,-134.77,化学制品,2026-08-28
002160,常铝股份,25444245.63,-3.25,工业金属,2026-08-28
002158,汉钟精机,280397931.95,8.95,通用设备,2026-08-28
002152,广电运通,423277132.67,-9.16,计算机设备,2026-08-28
002140,东华科技,247851715.23,3.17,专业工程,2026-08-28
002132,恒星科技,84101796.48,293.45,通用设备,2026-08-28
