day,open,high,low,close,volume,amount
2026-09-09 14:54:00,2.233,2.234,2.232,2.233,594000,1326388.7336
2026-09-09 14:55:00,2.233,2.234,2.232,2.234,1627900,3634683.0879
2026-09-09 14:56:00,2.234,2.234,2.232,2.233,1691200,3776240.8898
2026-09-09 14:57:00,2.233,2.234,2.231,2.234,856900,1913115.7469
2026-09-09 15:00:00,2.234,2.234,2.234,2.234,2200458,4915823.1188
2026-09-10 10:31:00,2.218,2.221,2.216,2.218,5918300,13129876.3139
2026-09-10 10:32:00,2.219,2.221,2.218,2.22,1244400,2762195.236
2026-09-10 10:33:00,2.221,2.221,2.219,2.22,1567400,3479380.418
2026-09-10 10:34:00,2.221,2.221,2.218,2.219,2569100,5701686.7962
2026-09-10 10:35:00,2.219,2.22,2.218,2.219,1063500,2360034.1927
2026-09-10 10:36:00,2.22,2.221,2.219,2.22,1076100,2388713.2303
2026-09-10 10:37:00,2.22,2.221,2.219,2.219,453300,1006186.2214
2026-09-10 10:38:00,2.22,2.22,2.219,2.22,396500,879975.9233
2026-09-10 10:39:00,2.22,2.22,2.219,2.22,1096800,2434666.4198
2026-09-10 10:40:00,2.22,2.221,2.22,2.221,423400,940055.9991
2026-09-10 10:41:00,2.221,2.221,2.219,2.22,1363500,3026937.7056
2026-09-10 10:42:00,2.22,2.221,2.22,2.221,557300,1237558.3857
2026-09-10 10:43:00,2.221,2.221,2.219,2.22,1416700,3145115.9028
2026-09-10 10:44:00,2.22,2.221,2.22,2.221,496200,1101731.5005
2026-09-10 10:45:00,2.22,2.221,2.219,2.22,1164800,2586069.29
2026-09-10 10:46:00,2.22,2.221,2.219,2.22,1314900,2918503.9694
2026-09-10 10:47:00,2.22,2.22,2.219,2.22,349100,774956.608
2026-09-10 10:48:00,2.22,2.22,2.219,2.22,436400,968801.8006
2026-09-10 10:49:00,2.22,2.22,2.219,2.22,972900,2159602.6191
2026-09-10 10:50:00,2.22,2.22,2.218,2.219,3394800,7531752.9199
2026-09-10 10:51:00,2.219,2.22,2.218,2.219,588500,1305860.3528
2026-09-10 10:52:00,2.219,2.22,2.218,2.219,362200,803780.6396
2026-09-10 10:53:00,2.22,2.22,2.219,2.22,274700,609691.3133
2026-09-10 10:54:00,2.22,2.22,2.219,2.22,331500,735683.6317
2026-09-10 10:55:00,2.22,2.22,2.219,2.22,89900,199575.5001
2026-09-10 10:56:00,2.22,2.22,2.219,2.22,367600,815745.6116
2026-09-10 10:57:00,2.22,2.22,2.219,2.22,56200,124763.7
2026-09-10 10:58:00,2.22,2.22,2.218,2.219,1734000,3847863.1653
2026-09-10 10:59:00,2.219,2.22,2.219,2.22,302000,670163.1358
2026-09-10 11:00:00,2.22,2.22,2.219,2.22,152700,338903.8078
2026-09-10 11:01:00,2.22,2.22,2.219,2.22,250400,555743.1223
2026-09-10 11:02:00,2.22,2.22,2.219,2.22,337300,748661.8221
2026-09-10 11:03:00,2.22,2.22,2.219,2.22,177800,394608.1127
2026-09-10 11:04:00,2.22,2.22,2.219,2.22,1728700,3837703.7019
2026-09-10 11:05:00,2.221,2.221,2.22,2.22,1194100,2652087.3805
2026-09-10 11:06:00,2.221,2.221,2.22,2.221,402900,894715.481
2026-09-10 11:07:00,2.221,2.221,2.22,2.22,338000,750567.3962
2026-09-10 11:08:00,2.221,2.221,2.22,2.221,678800,1507604.3929
2026-09-10 11:09:00,2.221,2.221,2.22,2.221,57800,128330.1998
2026-09-10 11:10:00,2.221,2.221,2.22,2.221,186100,413297.3025
2026-09-10 11:11:00,2.221,2.221,2.22,2.221,102700,228069.494
2026-09-10 11:12:00,2.221,2.222,2.22,2.221,2029300,4507128.1631
2026-09-10 11:13:00,2.222,2.222,2.221,2.221,449500,998339.688
2026-09-10 11:14:00,2.22,2.221,2.22,2.221,44300,98380.198
2026-09-10 11:15:00,2.221,2.221,2.22,2.221,4700,10438.5998
2026-09-10 11:16:00,2.221,2.221,2.22,2.22,389700,865312.5865
2026-09-10 11:17:00,2.221,2.221,2.22,2.22,263000,583910.198
2026-09-10 11:18:00,2.221,2.221,2.22,2.221,48700,108137.7989
2026-09-10 11:19:00,2.221,2.221,2.22,2.221,45700,101480.1995
2026-09-10 11:20:00,2.221,2.221,2.22,2.22,20400,45296.9999
2026-09-10 11:21:00,2.22,2.221,2.22,2.221,440300,977895.6997
2026-09-10 11:22:00,2.22,2.221,2.22,2.22,2291300,5086744.4999
2026-09-10 11:23:00,2.219,2.22,2.219,2.22,23800,52832.4001
2026-09-10 11:24:00,2.22,2.22,2.219,2.219,209700,465418.4103
2026-09-10 11:25:00,2.219,2.22,2.219,2.22,258000,572675.7065
2026-09-10 11:26:00,2.22,2.22,2.219,2.22,301700,669754.901
2026-09-10 11:27:00,2.22,2.22,2.219,2.22,307700,683051.4054
2026-09-10 11:28:00,2.22,2.22,2.219,2.219,125200,277892.6079
2026-09-10 11:29:00,2.22,2.22,2.219,2.22,223200,495324.9243
2026-09-10 11:30:00,2.219,2.221,2.219,2.221,1109600,2462847.044
2026-09-10 13:01:00,2.221,2.224,2.221,2.222,4111500,9133949.497
2026-09-10 13:02:00,2.223,2.223,2.222,2.223,635900,1413035.8119
2026-09-10 13:03:00,2.223,2.223,2.222,2.223,330200,734029.9988
2026-09-10 13:04:00,2.223,2.223,2.221,2.222,445000,988784.4346
2026-09-10 13:05:00,2.222,2.222,2.221,2.222,23300,51766.3983
2026-09-10 13:06:00,2.222,2.222,2.221,2.222,116700,259284.6852
2026-09-10 13:07:00,2.222,2.222,2.221,2.222,321900,715026.773
2026-09-10 13:08:00,2.221,2.222,2.221,2.222,113500,252091.0985
2026-09-10 13:09:00,2.222,2.222,2.221,2.222,171200,380360.3815
2026-09-10 13:10:00,2.222,2.222,2.221,2.221,118400,263038.6925
2026-09-10 13:11:00,2.221,2.222,2.221,2.221,195600,434535.5915
2026-09-10 13:12:00,2.221,2.222,2.221,2.221,296200,658144.0732
2026-09-10 13:13:00,2.221,2.222,2.221,2.221,60900,135267.7976
2026-09-10 13:14:00,2.221,2.222,2.221,2.222,80200,178141.9969
2026-09-10 13:15:00,2.222,2.222,2.221,2.222,80800,179518.8934
2026-09-10 13:16:00,2.222,2.222,2.221,2.222,73200,162644.2902
2026-09-10 13:17:00,2.222,2.222,2.221,2.222,230400,511735.4824
2026-09-10 13:18:00,2.222,2.222,2.221,2.222,174000,386568.4855
2026-09-10 13:19:00,2.221,2.222,2.221,2.221,418000,928440.2785
2026-09-10 13:20:00,2.222,2.222,2.221,2.222,52800,117284.1965
2026-09-10 13:21:00,2.222,2.222,2.221,2.222,95800,212824.4927
2026-09-10 13:22:00,2.222,2.222,2.221,2.222,187200,415951.3766
2026-09-10 13:23:00,2.222,2.222,2.221,2.222,117600,261262.1908
2026-09-10 13:24:00,2.222,2.222,2.221,2.222,160700,357067.5757
2026-09-10 13:25:00,2.221,2.222,2.221,2.221,244500,543067.3852
2026-09-10 13:26:00,2.222,2.222,2.221,2.222,178500,396491.6948
2026-09-10 13:27:00,2.222,2.222,2.221,2.221,14000,31103.4989
2026-09-10 13:28:00,2.222,2.222,2.221,2.222,43400,96422.3977
2026-09-10 13:29:00,2.222,2.223,2.221,2.222,1171200,2602253.4593
2026-09-10 13:30:00,2.223,2.223,2.222,2.223,509100,1131588.1949
2026-09-10 13:31:00,2.223,2.224,2.222,2.223,1306500,2904322.5454
2026-09-10 13:32:00,2.223,2.223,2.222,2.223,365700,812902.3987
2026-09-10 13:33:00,2.223,2.223,2.222,2.223,154800,344114.5027
2026-09-10 13:34:00,2.222,2.223,2.222,2.223,131600,292461.2003
2026-09-10 13:35:00,2.222,2.223,2.222,2.222,58600,130220.791
2026-09-10 13:36:00,2.223,2.223,2.222,2.222,163300,362910.6961
2026-09-10 13:37:00,2.223,2.223,2.222,2.223,975200,2167856.0336
2026-09-10 13:38:00,2.223,2.224,2.223,2.223,190300,423058.1046
2026-09-10 13:39:00,2.223,2.223,2.222,2.222,340400,756565.2902
2026-09-10 13:40:00,2.222,2.223,2.222,2.223,14100,31341.3
2026-09-10 13:41:00,2.223,2.223,2.222,2.222,314400,698646.1874
2026-09-10 13:42:00,2.222,2.223,2.222,2.222,181900,404208.2758
2026-09-10 13:43:00,2.223,2.223,2.222,2.223,61900,137559.593
2026-09-10 13:44:00,2.223,2.223,2.222,2.223,76100,169113.693
2026-09-10 13:45:00,2.223,2.223,2.222,2.223,61700,137134.5005
2026-09-10 13:46:00,2.223,2.223,2.222,2.223,113600,252527.7077
2026-09-10 13:47:00,2.223,2.224,2.223,2.224,553500,1230442.5938
2026-09-10 13:48:00,2.224,2.224,2.223,2.224,53800,119637.4006
2026-09-10 13:49:00,2.224,2.224,2.222,2.223,416800,926513.6997
2026-09-10 13:50:00,2.222,2.223,2.222,2.223,218400,485443.3988
2026-09-10 13:51:00,2.223,2.223,2.222,2.223,759200,1687052.1433
2026-09-10 13:52:00,2.222,2.223,2.221,2.222,201300,447273.6803
2026-09-10 13:53:00,2.222,2.223,2.222,2.222,428800,952803.5338
2026-09-10 13:54:00,2.222,2.223,2.222,2.223,54500,121114.9953
2026-09-10 13:55:00,2.223,2.223,2.222,2.222,90900,201999.8873
2026-09-10 13:56:00,2.223,2.223,2.221,2.221,551100,1224534.8219
2026-09-10 13:57:00,2.222,2.222,2.221,2.221,78000,173294.1909
2026-09-10 13:58:00,2.222,2.222,2.221,2.222,111000,246583.9865
2026-09-10 13:59:00,2.222,2.222,2.221,2.222,180800,401691.7769
2026-09-10 14:00:00,2.222,2.223,2.222,2.223,539800,1199463.036
2026-09-10 14:01:00,2.223,2.223,2.222,2.222,950200,2112290.1099
2026-09-10 14:02:00,2.222,2.223,2.222,2.222,67600,150245.0967
2026-09-10 14:03:00,2.223,2.223,2.222,2.223,95700,212725.1979
2026-09-10 14:04:00,2.223,2.223,2.222,2.222,67500,150010.2945
2026-09-10 14:05:00,2.222,2.223,2.222,2.223,232400,516620.024
2026-09-10 14:06:00,2.223,2.223,2.222,2.223,37300,82903.0006
2026-09-10 14:07:00,2.223,2.223,2.221,2.222,985300,2189344.3721
2026-09-10 14:08:00,2.222,2.222,2.221,2.222,10200,22663.299
2026-09-10 14:09:00,2.222,2.222,2.222,2.222,118700,263751.3906
2026-09-10 14:10:00,2.222,2.222,2.221,2.222,52800,117276.4993
2026-09-10 14:11:00,2.222,2.222,2.221,2.221,29700,65990.3971
2026-09-10 14:12:00,2.222,2.222,2.221,2.222,201300,447278.0835
2026-09-10 14:13:00,2.221,2.222,2.221,2.221,71100,157950.4927
2026-09-10 14:14:00,2.222,2.222,2.221,2.222,333200,740042.6001
2026-09-10 14:15:00,2.222,2.222,2.221,2.222,103000,228797.0891
2026-09-10 14:16:00,2.222,2.222,2.221,2.222,81200,180392.2916
2026-09-10 14:17:00,2.222,2.222,2.221,2.222,101600,225692.5896
2026-09-10 14:18:00,2.222,2.222,2.221,2.222,387200,860324.7491
2026-09-10 14:19:00,2.222,2.222,2.221,2.222,827300,1837470.4749
2026-09-10 14:20:00,2.222,2.222,2.221,2.221,964000,2141225.3734
2026-09-10 14:21:00,2.221,2.221,2.22,2.221,131000,290923.697
2026-09-10 14:22:00,2.221,2.221,2.22,2.221,56500,125445.4999
2026-09-10 14:23:00,2.221,2.221,2.22,2.221,57600,127919.6991
2026-09-10 14:24:00,2.221,2.221,2.22,2.221,61400,136352.2969
2026-09-10 14:25:00,2.221,2.221,2.22,2.221,984300,2185230.6958
2026-09-10 14:26:00,2.221,2.221,2.22,2.221,76700,170349.6974
2026-09-10 14:27:00,2.221,2.221,2.22,2.221,192200,426827.7955
2026-09-10 14:28:00,2.221,2.221,2.22,2.221,438800,974568.9679
2026-09-10 14:29:00,2.221,2.221,2.22,2.221,588600,1306831.4997
2026-09-10 14:30:00,2.221,2.221,2.22,2.221,283200,628754.8985
2026-09-10 14:31:00,2.221,2.222,2.22,2.222,1806058,4011591.3664
2026-09-10 14:32:00,2.222,2.222,2.221,2.222,1414400,3142608.8665
2026-09-10 14:33:00,2.222,2.222,2.221,2.222,581300,1291496.5404
2026-09-10 14:34:00,2.222,2.222,2.221,2.222,246500,547584.081
2026-09-10 14:35:00,2.221,2.222,2.221,2.222,150300,333951.4829
2026-09-10 14:36:00,2.222,2.222,2.221,2.222,267200,593686.4797
2026-09-10 14:37:00,2.222,2.222,2.221,2.222,406000,901990.6662
2026-09-10 14:38:00,2.222,2.222,2.221,2.222,380600,845453.1669
2026-09-10 14:39:00,2.222,2.222,2.22,2.221,1042600,2315518.8868
2026-09-10 14:40:00,2.222,2.222,2.221,2.222,282600,627662.3015
2026-09-10 14:41:00,2.222,2.222,2.22,2.221,553100,1228375.6791
2026-09-10 14:42:00,2.222,2.222,2.221,2.222,1185900,2634989.9609
2026-09-10 14:43:00,2.222,2.223,2.222,2.222,578000,1284317.2778
2026-09-10 14:44:00,2.222,2.222,2.221,2.222,238600,530021.8855
2026-09-10 14:45:00,2.222,2.222,2.221,2.222,66100,146867.6986
2026-09-10 14:46:00,2.222,2.222,2.221,2.222,401800,892659.066
2026-09-10 14:47:00,2.222,2.222,2.221,2.222,183100,406776.9824
2026-09-10 14:48:00,2.222,2.223,2.221,2.223,935500,2078609.2032
2026-09-10 14:49:00,2.222,2.223,2.221,2.222,1229100,2730827.6395
2026-09-10 14:50:00,2.222,2.222,2.221,2.222,333200,740215.6795
2026-09-10 14:51:00,2.222,2.223,2.221,2.223,1084200,2408815.0831
2026-09-10 14:52:00,2.223,2.223,2.221,2.222,495700,1101396.1543
2026-09-10 14:53:00,2.221,2.222,2.22,2.221,1256200,2790125.9438
2026-09-10 14:54:00,2.221,2.221,2.22,2.221,725700,1611236.6932
2026-09-10 14:55:00,2.221,2.221,2.22,2.221,976700,2168492.1965
2026-09-10 14:56:00,2.221,2.221,2.218,2.219,2352800,5221381.3644
2026-09-10 14:57:00,2.219,2.22,2.217,2.218,2248900,4988346.836
2026-09-10 15:00:00,2.219,2.219,2.219,2.219,902400,2002425.6882
2026-09-11 10:31:00,2.198,2.199,2.189,2.191,13062300,28651046.2735
2026-09-11 10:32:00,2.191,2.191,2.189,2.191,3880900,8500529.5028
2026-09-11 10:33:00,2.191,2.191,2.19,2.191,1822400,3991741.0094
2026-09-11 10:34:00,2.191,2.192,2.19,2.191,4116600,9019053.2293
2026-09-11 10:35:00,2.191,2.192,2.19,2.192,1658500,3633780.8108
2026-09-11 10:36:00,2.192,2.192,2.19,2.191,2767500,6063939.2814
2026-09-11 10:37:00,2.192,2.192,2.191,2.192,2260700,4954101.9062
2026-09-11 10:38:00,2.192,2.192,2.191,2.192,929000,2036178.2422
2026-09-11 10:39:00,2.192,2.192,2.191,2.192,1577100,3456909.0631
2026-09-11 10:40:00,2.192,2.192,2.191,2.192,1201800,2634241.414
2026-09-11 10:41:00,2.193,2.193,2.192,2.192,778000,1706051.7388
2026-09-11 10:42:00,2.193,2.193,2.192,2.193,923500,2025006.3362
2026-09-11 10:43:00,2.193,2.193,2.191,2.192,1834200,4020964.3013
2026-09-11 10:44:00,2.192,2.192,2.191,2.192,994300,2179074.8427
2026-09-11 10:45:00,2.191,2.192,2.191,2.192,2498000,5473689.1057
2026-09-11 10:46:00,2.192,2.192,2.19,2.192,1293200,2833347.2874
2026-09-11 10:47:00,2.192,2.192,2.19,2.19,1660400,3636846.6922
2026-09-11 10:48:00,2.191,2.191,2.19,2.191,395800,867023.0973
2026-09-11 10:49:00,2.19,2.191,2.19,2.191,811000,1776439.1039
2026-09-11 10:50:00,2.191,2.191,2.19,2.191,1810600,3965411.2958
2026-09-11 10:51:00,2.191,2.191,2.19,2.191,1453200,3182907.1022
2026-09-11 10:52:00,2.19,2.191,2.189,2.19,2027700,4440600.9849
2026-09-11 10:53:00,2.191,2.191,2.19,2.191,660700,1447310.4782
2026-09-11 10:54:00,2.19,2.191,2.189,2.19,1440700,3155214.6007
2026-09-11 10:55:00,2.189,2.19,2.189,2.189,839500,1837880.1245
2026-09-11 10:56:00,2.19,2.19,2.189,2.19,236700,518288.6925
2026-09-11 10:57:00,2.189,2.191,2.189,2.19,966700,2116579.1443
2026-09-11 10:58:00,2.19,2.191,2.19,2.191,336400,736800.8967
2026-09-11 10:59:00,2.191,2.191,2.19,2.191,676100,1480950.1983
2026-09-11 11:00:00,2.191,2.191,2.189,2.19,1085700,2377562.3776
2026-09-11 11:01:00,2.191,2.191,2.189,2.191,629500,1378695.2955
2026-09-11 11:02:00,2.19,2.191,2.19,2.191,1427000,3125497.0998
2026-09-11 11:03:00,2.191,2.191,2.19,2.19,1870500,4096989.7827
2026-09-11 11:04:00,2.191,2.191,2.19,2.191,268400,587913.7961
2026-09-11 11:05:00,2.191,2.191,2.19,2.19,516400,1131132.1975
2026-09-11 11:06:00,2.191,2.191,2.19,2.191,1685800,3693261.5716
2026-09-11 11:07:00,2.19,2.191,2.189,2.19,1379000,3020422.4691
2026-09-11 11:08:00,2.191,2.191,2.19,2.191,753600,1651064.5968
2026-09-11 11:09:00,2.191,2.191,2.19,2.19,735300,1610781.9991
2026-09-11 11:10:00,2.191,2.191,2.189,2.19,1380200,3022090.6207
2026-09-11 11:11:00,2.19,2.19,2.189,2.19,284300,622594.4977
2026-09-11 11:12:00,2.19,2.19,2.189,2.19,383400,839632.0974
2026-09-11 11:13:00,2.189,2.19,2.189,2.189,1229500,2691606.0804
2026-09-11 11:14:00,2.19,2.19,2.189,2.19,320200,701107.3786
2026-09-11 11:15:00,2.19,2.19,2.189,2.19,1486000,3253020.5446
2026-09-11 11:16:00,2.19,2.19,2.188,2.189,995300,2178876.4062
2026-09-11 11:17:00,2.19,2.19,2.188,2.188,1439200,3149146.8583
2026-09-11 11:18:00,2.189,2.189,2.188,2.188,1255300,2746635.3626
2026-09-11 11:19:00,2.188,2.188,2.187,2.187,867300,1896948.2185
2026-09-11 11:20:00,2.188,2.189,2.187,2.189,299800,655838.9929
2026-09-11 11:21:00,2.189,2.189,2.187,2.188,413400,904576.0769
2026-09-11 11:22:00,2.188,2.188,2.186,2.187,1278600,2796425.7127
2026-09-11 11:23:00,2.188,2.188,2.186,2.186,198600,434396.5103
2026-09-11 11:24:00,2.187,2.187,2.186,2.187,457100,999526.3365
2026-09-11 11:25:00,2.186,2.188,2.186,2.188,826800,1808187.2514
2026-09-11 11:26:00,2.188,2.188,2.187,2.188,1397500,3057352.6211
2026-09-11 11:27:00,2.188,2.188,2.187,2.188,496200,1085594.3656
2026-09-11 11:28:00,2.188,2.188,2.186,2.187,1385400,3030042.8113
2026-09-11 11:29:00,2.188,2.188,2.186,2.188,177200,387558.7039
2026-09-11 11:30:00,2.187,2.188,2.186,2.187,375700,821733.8039
2026-09-11 13:01:00,2.187,2.19,2.186,2.19,3673200,8038427.9865
2026-09-11 13:02:00,2.19,2.19,2.189,2.19,1913400,4189648.2586
2026-09-11 13:03:00,2.191,2.191,2.19,2.191,226600,496428.9999
2026-09-11 13:04:00,2.191,2.191,2.19,2.191,746800,1636138.2964
2026-09-11 13:05:00,2.191,2.191,2.19,2.191,177700,389335.6039
2026-09-11 13:06:00,2.191,2.192,2.19,2.191,1033500,2264372.3994
2026-09-11 13:07:00,2.191,2.192,2.191,2.192,261400,572982.0808
2026-09-11 13:08:00,2.192,2.192,2.192,2.192,377100,826603.1627
2026-09-11 13:09:00,2.192,2.193,2.192,2.193,752700,1650250.978
2026-09-11 13:10:00,2.193,2.193,2.192,2.193,306700,672514.9111
2026-09-11 13:11:00,2.193,2.193,2.192,2.193,661000,1449040.5705
2026-09-11 13:12:00,2.193,2.194,2.192,2.194,1373300,3011659.6008
2026-09-11 13:13:00,2.194,2.195,2.194,2.194,1489300,3267541.4889
2026-09-11 13:14:00,2.195,2.195,2.194,2.195,752700,1652164.5996
2026-09-11 13:15:00,2.195,2.195,2.194,2.195,409200,898086.0005
2026-09-11 13:16:00,2.196,2.196,2.195,2.196,902200,1980635.6292
2026-09-11 13:17:00,2.195,2.196,2.194,2.194,632200,1387584.4017
2026-09-11 13:18:00,2.195,2.195,2.194,2.195,1222200,2681565.9915
2026-09-11 13:19:00,2.194,2.195,2.193,2.194,631700,1385933.4763
2026-09-11 13:20:00,2.195,2.195,2.194,2.194,1944000,4266374.0183
2026-09-11 13:21:00,2.195,2.195,2.193,2.194,199700,438140.6008
2026-09-11 13:22:00,2.194,2.195,2.194,2.195,2799500,6144114.0126
2026-09-11 13:23:00,2.195,2.195,2.194,2.195,826600,1814386.4
2026-09-11 13:24:00,2.195,2.197,2.195,2.197,488100,1071828.9512
2026-09-11 13:25:00,2.197,2.197,2.196,2.196,875800,1923837.9668
2026-09-11 13:26:00,2.197,2.197,2.196,2.197,164800,362046.6046
2026-09-11 13:27:00,2.197,2.197,2.196,2.197,294200,646173.1228
2026-09-11 13:28:00,2.197,2.197,2.196,2.196,624800,1372090.6793
2026-09-11 13:29:00,2.195,2.196,2.195,2.196,111000,243709.9079
2026-09-11 13:30:00,2.196,2.196,2.195,2.195,450500,988918.3073
2026-09-11 13:31:00,2.195,2.196,2.195,2.196,565600,1241649.8143
2026-09-11 13:32:00,2.196,2.196,2.195,2.196,206500,453473.0255
2026-09-11 13:33:00,2.196,2.196,2.195,2.196,278400,611277.6267
2026-09-11 13:34:00,2.196,2.197,2.195,2.197,425800,935056.4327
2026-09-11 13:35:00,2.197,2.197,2.196,2.197,82900,182090.2039
2026-09-11 13:36:00,2.197,2.197,2.196,2.197,91700,201424.6066
2026-09-11 13:37:00,2.197,2.197,2.196,2.197,406200,892150.0236
2026-09-11 13:38:00,2.197,2.197,2.196,2.197,135300,297251.6011
2026-09-11 13:39:00,2.197,2.198,2.196,2.198,558800,1227717.6041
2026-09-11 13:40:00,2.198,2.198,2.197,2.198,286900,630359.9035
2026-09-11 13:41:00,2.198,2.198,2.196,2.196,582800,1280200.9312
2026-09-11 13:42:00,2.197,2.197,2.196,2.197,254300,558577.0123
2026-09-11 13:43:00,2.197,2.197,2.196,2.196,118900,261183.2051
2026-09-11 13:44:00,2.197,2.198,2.196,2.198,793700,1743713.0368
2026-09-11 13:45:00,2.198,2.199,2.198,2.198,580600,1276159.8709
2026-09-11 13:46:00,2.199,2.199,2.198,2.199,471200,1036102.9469
2026-09-11 13:47:00,2.199,2.199,2.198,2.198,431400,948540.8405
2026-09-11 13:48:00,2.199,2.199,2.198,2.199,140600,309087.5934
2026-09-11 13:49:00,2.199,2.199,2.198,2.198,158900,349341.591
2026-09-11 13:50:00,2.199,2.199,2.198,2.198,279600,614797.8631
2026-09-11 13:51:00,2.199,2.199,2.198,2.199,126500,278169.8837
2026-09-11 13:52:00,2.198,2.199,2.198,2.199,207400,455997.4794
2026-09-11 13:53:00,2.199,2.201,2.199,2.201,1248700,2746932.1559
2026-09-11 13:54:00,2.201,2.202,2.201,2.202,310500,683465.8893
2026-09-11 13:55:00,2.201,2.204,2.201,2.203,304700,671116.2001
2026-09-11 13:56:00,2.204,2.205,2.203,2.204,603500,1330074.6072
2026-09-11 13:57:00,2.204,2.205,2.203,2.204,819300,1805727.1946
2026-09-11 13:58:00,2.204,2.205,2.204,2.204,598600,1319520.1125
2026-09-11 13:59:00,2.204,2.204,2.203,2.203,419700,924848.1071
2026-09-11 14:00:00,2.204,2.204,2.203,2.204,259100,570970.2026
2026-09-11 14:01:00,2.204,2.204,2.202,2.203,273100,601673.3043
2026-09-11 14:02:00,2.203,2.203,2.202,2.202,33400,73560.9994
2026-09-11 14:03:00,2.202,2.204,2.202,2.203,300100,661116.2191
2026-09-11 14:04:00,2.203,2.204,2.202,2.202,94800,208855.7012
2026-09-11 14:05:00,2.203,2.204,2.202,2.202,696000,1532984.8836
2026-09-11 14:06:00,2.202,2.202,2.201,2.202,57000,125512.5953
2026-09-11 14:07:00,2.202,2.202,2.201,2.201,183900,404843.9895
2026-09-11 14:08:00,2.202,2.204,2.202,2.204,1152100,2537724.6612
2026-09-11 14:09:00,2.204,2.204,2.203,2.204,316900,698446.6942
2026-09-11 14:10:00,2.204,2.204,2.203,2.204,151900,334778.5048
2026-09-11 14:11:00,2.204,2.204,2.203,2.203,100800,222149.499
2026-09-11 14:12:00,2.204,2.204,2.203,2.204,193300,426016.6008
2026-09-11 14:13:00,2.204,2.204,2.203,2.204,142300,313621.8008
2026-09-11 14:14:00,2.204,2.204,2.203,2.204,213200,469883.4
2026-09-11 14:15:00,2.204,2.205,2.203,2.205,363300,800725.6131
2026-09-11 14:16:00,2.205,2.206,2.204,2.205,532600,1174389.3961
2026-09-11 14:17:00,2.206,2.206,2.204,2.204,313000,690222.001
2026-09-11 14:18:00,2.205,2.205,2.204,2.205,458300,1010525.6998
2026-09-11 14:19:00,2.205,2.205,2.204,2.205,203900,449579.4
2026-09-11 14:20:00,2.205,2.205,2.203,2.204,937600,2066484.0027
2026-09-11 14:21:00,2.204,2.204,2.203,2.203,43100,94989.6999
2026-09-11 14:22:00,2.204,2.204,2.203,2.204,50000,110182.801
2026-09-11 14:23:00,2.203,2.204,2.203,2.203,821900,1811224.906
2026-09-11 14:24:00,2.204,2.204,2.203,2.203,809200,1782737.9121
2026-09-11 14:25:00,2.203,2.204,2.203,2.204,381000,839355.5053
2026-09-11 14:26:00,2.204,2.204,2.202,2.202,1728700,3807520.4497
2026-09-11 14:27:00,2.202,2.203,2.202,2.202,300300,661338.0824
2026-09-11 14:28:00,2.202,2.202,2.201,2.202,139400,306870.6953
2026-09-11 14:29:00,2.202,2.202,2.201,2.202,125300,275867.4965
2026-09-11 14:30:00,2.202,2.202,2.201,2.201,161400,355380.4902
2026-09-11 14:31:00,2.202,2.203,2.201,2.201,1190400,2620935.8735
2026-09-11 14:32:00,2.202,2.203,2.201,2.201,1196300,2634773.0243
2026-09-11 14:33:00,2.203,2.203,2.201,2.203,187500,412924.5937
2026-09-11 14:34:00,2.203,2.203,2.201,2.202,570600,1256060.0673
2026-09-11 14:35:00,2.202,2.202,2.2,2.201,299500,659211.2968
2026-09-11 14:36:00,2.201,2.202,2.2,2.201,865700,1904726.0986
2026-09-11 14:37:00,2.201,2.201,2.2,2.201,231500,509449.1928
2026-09-11 14:38:00,2.201,2.201,2.2,2.201,439800,967956.2919
2026-09-11 14:39:00,2.201,2.202,2.201,2.202,114100,251223.489
2026-09-11 14:40:00,2.202,2.202,2.201,2.202,343200,755611.3759
2026-09-11 14:41:00,2.202,2.202,2.2,2.201,335600,738746.1904
2026-09-11 14:42:00,2.2,2.201,2.2,2.2,1132500,2491625.6982
2026-09-11 14:43:00,2.2,2.2,2.199,2.2,647400,1423735.1009
2026-09-11 14:44:00,2.2,2.2,2.199,2.2,272700,599828.582
2026-09-11 14:45:00,2.2,2.2,2.199,2.2,385200,847164.9715
2026-09-11 14:46:00,2.2,2.201,2.199,2.201,350900,772010.4988
2026-09-11 14:47:00,2.201,2.201,2.2,2.2,92500,203559.2992
2026-09-11 14:48:00,2.2,2.202,2.2,2.201,582900,1282965.3866
2026-09-11 14:49:00,2.201,2.203,2.201,2.203,876000,1929333.4842
2026-09-11 14:50:00,2.202,2.203,2.202,2.203,699800,1541546.5148
2026-09-11 14:51:00,2.203,2.204,2.202,2.204,841900,1854879.3339
2026-09-11 14:52:00,2.204,2.204,2.203,2.204,904700,1993631.4054
2026-09-11 14:53:00,2.204,2.205,2.203,2.205,1033100,2277439.871
2026-09-11 14:54:00,2.205,2.207,2.204,2.206,1107100,2441696.9914
2026-09-11 14:55:00,2.206,2.207,2.206,2.206,1032100,2277027.7787
2026-09-11 14:56:00,2.206,2.206,2.204,2.206,748300,1650284.114
2026-09-11 14:57:00,2.206,2.207,2.205,2.205,1141600,2518069.1205
2026-09-11 15:00:00,2.201,2.201,2.201,2.201,2175900,4789155.8681
2026-09-14 10:31:00,2.195,2.195,2.19,2.192,8069600,17700554.1967
