code,class,source,in_core48,rows,first_date,last_date,tail60_avg_amount,L1,L2,H1,F1,twin_overlap_rows,twin_close_mismatches,twin_pref_first_date
563180,沪市ETF(码段),prefixed,False,577,2024-05-14,2026-09-22,6083907.133333334,False,False,True,True,,,
563200,沪市ETF(码段),prefixed,False,714,2023-10-18,2026-09-22,14454716.1,False,False,True,True,,,
563210,沪市ETF(码段),prefixed,False,403,2025-01-24,2026-09-22,22364088.966666665,True,False,True,True,,,
563220,沪市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,314027398.5,True,True,True,True,,,
563230,沪市ETF(码段),prefixed,False,246,2025-09-17,2026-09-22,304098533.8,True,True,False,True,,,
563280,沪市ETF(码段),prefixed,False,593,2024-04-12,2026-09-22,399788.5833333333,False,False,True,True,,,
563300,沪市ETF(码段),prefixed,False,732,2023-09-14,2026-09-22,806656003.9,True,True,True,True,,,
563320,沪市ETF(码段),prefixed,False,256,2025-09-03,2026-09-22,15665141.7,False,False,False,True,,,
563330,沪市ETF(码段),prefixed,False,700,2023-11-07,2026-09-22,38816078.55,True,False,True,True,,,
563350,沪市ETF(码段),prefixed,False,610,2024-03-21,2026-09-22,16349784.666666666,False,False,True,True,,,
563360,沪市ETF(码段),prefixed,False,475,2024-10-15,2026-09-22,4200780349.5,True,True,True,True,,,
563380,沪市ETF(码段),prefixed,False,215,2025-11-07,2026-09-22,52315856.55,True,True,False,True,,,
563390,沪市ETF(码段),prefixed,False,342,2025-04-30,2026-09-22,44194955.95,True,False,False,True,,,
563500,沪市ETF(码段),prefixed,False,441,2024-12-02,2026-09-22,18990140.483333334,False,False,True,True,,,
563510,沪市ETF(码段),prefixed,False,199,2025-12-01,2026-09-22,8034908.133333334,False,False,False,True,,,
563520,沪市ETF(码段),prefixed,False,451,2024-11-18,2026-09-22,23465340.4,True,False,True,True,,,
563530,沪市ETF(码段),prefixed,False,210,2025-11-14,2026-09-22,136261458.75,True,True,False,True,,,
563550,沪市ETF(码段),prefixed,False,333,2025-05-16,2026-09-22,12439501.333333334,False,False,False,True,,,
563560,沪市ETF(码段),prefixed,False,143,2026-02-27,2026-09-22,8025152.0,False,False,False,True,,,
563570,沪市ETF(码段),prefixed,False,213,2025-11-11,2026-09-22,11402073.133333333,False,False,False,True,,,
563580,沪市ETF(码段),prefixed,False,284,2025-07-25,2026-09-22,6712926.716666667,False,False,False,True,,,
563590,沪市ETF(码段),prefixed,False,217,2025-11-05,2026-09-22,319454.4,False,False,False,True,,,
563600,沪市ETF(码段),prefixed,False,239,2025-09-26,2026-09-22,3073253.933333333,False,False,False,True,,,
563620,沪市ETF(码段),prefixed,False,266,2025-08-20,2026-09-22,2586554.6333333333,False,False,False,True,,,
563630,沪市ETF(码段),prefixed,False,302,2025-07-01,2026-09-22,2868342.2666666666,False,False,False,True,,,
563650,沪市ETF(码段),prefixed,False,360,2025-04-03,2026-09-22,9959990.35,False,False,False,True,,,
563660,沪市ETF(码段),prefixed,False,361,2025-04-02,2026-09-22,2113990.1333333333,False,False,False,True,,,
563670,沪市ETF(码段),prefixed,False,233,2025-10-14,2026-09-22,1787908.0833333333,False,False,False,True,,,
563680,沪市ETF(码段),prefixed,False,334,2025-05-15,2026-09-22,3861534.75,False,False,False,True,,,
563690,沪市ETF(码段),prefixed,False,235,2025-10-10,2026-09-22,2786434.5,False,False,False,True,,,
563700,沪市ETF(码段),prefixed,False,344,2025-04-28,2026-09-22,7607072.833333333,False,False,False,True,,,
563750,沪市ETF(码段),prefixed,False,221,2025-10-30,2026-09-22,20391836.866666667,True,False,False,True,,,
563760,沪市ETF(码段),prefixed,False,319,2025-06-06,2026-09-22,85033861.26666667,True,True,False,True,,,
563770,沪市ETF(码段),prefixed,False,333,2025-05-16,2026-09-22,8495119.75,False,False,False,True,,,
563780,沪市ETF(码段),prefixed,False,336,2025-05-13,2026-09-22,6600011.8,False,False,False,True,,,
563790,沪市ETF(码段),prefixed,False,176,2026-01-05,2026-09-22,75823628.65,True,True,False,True,,,
563800,沪市ETF(码段),prefixed,False,451,2024-11-18,2026-09-22,424624593.85,True,True,True,True,,,
563830,沪市ETF(码段),prefixed,False,329,2025-05-22,2026-09-22,2560928.683333333,False,False,False,True,,,
563850,沪市ETF(码段),prefixed,False,185,2025-12-19,2026-09-22,2726769.8333333335,False,False,False,True,,,
563860,沪市ETF(码段),prefixed,False,396,2025-02-12,2026-09-22,28758606.133333333,True,False,False,True,,,
563870,沪市ETF(码段),prefixed,False,168,2026-01-15,2026-09-22,1754809.45,False,False,False,True,,,
563880,沪市ETF(码段),prefixed,False,446,2024-11-25,2026-09-22,127786486.3,True,True,True,True,,,
563890,沪市ETF(码段),prefixed,False,230,2025-10-17,2026-09-22,442263.11666666664,False,False,False,True,,,
563900,沪市ETF(码段),prefixed,False,340,2025-05-07,2026-09-22,24466414.566666666,True,False,False,True,,,
563930,沪市ETF(码段),prefixed,False,175,2026-01-06,2026-09-22,2867797.3833333333,False,False,False,True,,,
563960,沪市ETF(码段),prefixed,False,173,2026-01-08,2026-09-22,2922139.1333333333,False,False,False,True,,,
563980,沪市ETF(码段),prefixed,False,215,2025-11-07,2026-09-22,5088976.683333334,False,False,False,True,,,
563990,沪市ETF(码段),prefixed,False,346,2025-04-24,2026-09-22,10300803.783333333,False,False,False,True,,,
588000,科创板ETF,bare,True,1422,2020-11-16,2026-09-22,8353561761.65,True,True,True,True,1422.0,0.0,2020-11-16
588010,科创板ETF,prefixed,False,951,2022-10-26,2026-09-22,206834041.3,True,True,True,True,,,
588020,科创板ETF,prefixed,False,742,2023-08-31,2026-09-22,275475832.3333333,True,True,True,True,,,
588030,科创板ETF,prefixed,False,731,2023-09-15,2026-09-22,219748630.7,True,True,True,True,,,
588040,科创板ETF,prefixed,False,354,2025-04-14,2026-09-22,29247039.266666666,True,False,False,True,,,
588050,科创板ETF,prefixed,False,1422,2020-11-16,2026-09-22,454519605.4166667,True,True,True,True,,,
588060,科创板ETF,prefixed,False,1250,2021-07-29,2026-09-22,571486652.3666667,True,True,True,True,,,
588070,科创板ETF,prefixed,False,453,2024-11-14,2026-09-22,11555487.983333332,False,False,True,True,,,
588080,科创板ETF,bare,True,1422,2020-11-16,2026-09-22,2042529690.9166667,True,True,True,True,1422.0,0.0,2020-11-16
588090,科创板ETF,prefixed,False,1422,2020-11-16,2026-09-22,262857193.91666666,True,True,True,True,,,
588100,科创板ETF,prefixed,False,1052,2022-05-27,2026-09-22,19055528.766666666,False,False,True,True,,,
588110,科创板ETF,prefixed,False,742,2023-08-31,2026-09-22,58528066.28333333,True,True,True,True,,,
588120,科创板ETF,prefixed,False,731,2023-09-15,2026-09-22,76299747.2,True,True,True,True,,,
588130,科创板ETF,prefixed,False,325,2025-05-28,2026-09-22,83766129.7,True,True,False,True,,,
588140,科创板ETF,prefixed,False,232,2025-10-15,2026-09-22,7711212.316666666,False,False,False,True,,,
588150,科创板ETF,prefixed,False,1155,2021-12-20,2026-09-22,48257596.88333333,True,False,True,True,,,
588160,科创板ETF,prefixed,False,951,2022-10-26,2026-09-22,205531233.33333334,True,True,True,True,,,
588170,科创板ETF,prefixed,False,358,2025-04-08,2026-09-22,6841845108.1,True,True,False,True,,,
588180,科创板ETF,prefixed,False,1270,2021-07-01,2026-09-22,39198418.28333333,True,False,True,True,,,
588190,科创板ETF,prefixed,False,731,2023-09-15,2026-09-22,129855443.33333333,True,True,True,True,,,
588200,科创板ETF,prefixed,False,951,2022-10-26,2026-09-22,4651069984.9,True,True,True,True,,,
588210,科创板ETF,prefixed,False,693,2023-11-16,2026-09-22,18162285.933333334,False,False,True,True,,,
588220,科创板ETF,prefixed,False,731,2023-09-15,2026-09-22,582936420.4,True,True,True,True,,,
588230,科创板ETF,prefixed,False,425,2024-12-24,2026-09-22,122907919.86666666,True,True,True,True,,,
588240,科创板ETF,prefixed,False,387,2025-02-25,2026-09-22,51028995.266666666,True,True,False,True,,,
588250,科创板ETF,prefixed,False,369,2025-03-21,2026-09-22,14475541.366666667,False,False,False,True,,,
588260,科创板ETF,prefixed,False,1052,2022-05-27,2026-09-22,5931524.266666667,False,False,True,True,,,
588270,科创板ETF,prefixed,False,313,2025-06-16,2026-09-22,28594789.183333334,True,False,False,True,,,
588280,科创板ETF,prefixed,False,1191,2021-10-29,2026-09-22,43822131.85,True,False,True,True,,,
588290,科创板ETF,prefixed,False,951,2022-10-26,2026-09-22,335868693.0833333,True,True,True,True,,,
588300,科创板ETF,prefixed,False,1268,2021-07-05,2026-09-22,57760355.53333333,True,True,True,True,,,
588310,科创板ETF,prefixed,False,1167,2021-12-02,2026-09-22,2902632.75,False,False,True,True,,,
588320,科创板ETF,prefixed,False,899,2023-01-06,2026-09-22,14726773.2,False,False,True,True,,,
588330,科创板ETF,prefixed,False,1267,2021-07-06,2026-09-22,86900943.6,True,True,True,True,,,
588350,科创板ETF,prefixed,False,940,2022-11-10,2026-09-22,6305091.15,False,False,True,True,,,
588360,科创板ETF,prefixed,False,1267,2021-07-06,2026-09-22,28391319.766666666,True,False,True,True,,,
588370,科创板ETF,prefixed,False,917,2022-12-13,2026-09-22,11180624.216666667,False,False,True,True,,,
588380,科创板ETF,prefixed,False,1267,2021-07-06,2026-09-22,121146156.81666666,True,True,True,True,,,
588390,科创板ETF,prefixed,False,1228,2021-08-30,2026-09-22,8735901.566666666,False,False,True,True,,,
588400,科创板ETF,prefixed,False,1268,2021-07-05,2026-09-22,42584511.3,True,False,True,True,,,
588410,科创板ETF,prefixed,False,176,2026-01-05,2026-09-22,6338943.7,False,False,False,True,,,
588420,科创板ETF,prefixed,False,176,2026-01-05,2026-09-22,24810735.0,True,False,False,True,,,
588430,科创板ETF,prefixed,False,179,2025-12-29,2026-09-22,9440801.05,False,False,False,True,,,
588450,科创板ETF,prefixed,False,571,2024-05-22,2026-09-22,13671742.016666668,False,False,True,True,,,
588460,科创板ETF,prefixed,False,901,2023-01-05,2026-09-22,77701513.48333333,True,True,True,True,,,
588470,科创板ETF,prefixed,False,83,2026-05-28,2026-09-22,23652173.666666668,True,False,False,True,,,
588480,科创板ETF,prefixed,False,95,2026-05-12,2026-09-22,10437358.616666667,False,False,False,True,,,
588500,科创板ETF,prefixed,False,530,2024-07-19,2026-09-22,11625727.9,False,False,True,True,,,
588510,科创板ETF,prefixed,False,82,2026-05-29,2026-09-22,17114953.683333334,False,False,False,True,,,
588520,科创板ETF,prefixed,False,297,2025-07-08,2026-09-22,3651005.4,False,False,False,True,,,
588530,科创板ETF,prefixed,False,40,2026-07-29,2026-09-22,9055442.075,False,False,False,True,,,
588550,科创板ETF,prefixed,False,249,2025-09-12,2026-09-22,6559145.983333333,False,False,False,True,,,
588660,科创板ETF,prefixed,False,373,2025-03-17,2026-09-22,8753968.45,False,False,False,True,,,
588670,科创板ETF,prefixed,False,314,2025-06-13,2026-09-22,3628707.2666666666,False,False,False,True,,,
588680,科创板ETF,prefixed,False,540,2024-07-05,2026-09-22,3974439.966666667,False,False,True,True,,,
588690,科创板ETF,prefixed,False,259,2025-08-29,2026-09-22,2620741.65,False,False,False,True,,,
588700,科创板ETF,prefixed,False,658,2024-01-05,2026-09-22,68967192.36666666,True,True,True,True,,,
588710,科创板ETF,prefixed,False,321,2025-06-04,2026-09-22,1666226153.95,True,True,False,True,,,
588720,科创板ETF,prefixed,False,353,2025-04-15,2026-09-22,12420053.3,False,False,False,True,,,
588730,科创板ETF,prefixed,False,403,2025-01-24,2026-09-22,123970554.6,True,True,True,True,,,
588750,科创板ETF,prefixed,False,423,2024-12-26,2026-09-22,389938881.01666665,True,True,True,True,,,
588760,科创板ETF,prefixed,False,404,2025-01-23,2026-09-22,232021283.18333334,True,True,True,True,,,
588770,科创板ETF,prefixed,False,368,2025-03-24,2026-09-22,19233599.433333334,False,False,False,True,,,
588780,科创板ETF,prefixed,False,423,2024-12-26,2026-09-22,250319438.58333334,True,True,True,True,,,
588790,科创板ETF,prefixed,False,414,2025-01-09,2026-09-22,292672711.05,True,True,True,True,,,
588800,科创板ETF,prefixed,False,693,2023-11-16,2026-09-22,284548815.4,True,True,True,True,,,
588810,科创板ETF,prefixed,False,414,2025-01-09,2026-09-22,142892425.86666667,True,True,True,True,,,
588820,科创板ETF,prefixed,False,417,2025-01-06,2026-09-22,26041040.616666667,True,False,True,True,,,
588830,科创板ETF,prefixed,False,515,2024-08-09,2026-09-22,94822714.15,True,True,True,True,,,
588840,科创板ETF,prefixed,False,378,2025-03-10,2026-09-22,12838107.75,False,False,False,True,,,
588850,科创板ETF,prefixed,False,346,2025-04-24,2026-09-22,26235704.05,True,False,False,True,,,
588860,科创板ETF,prefixed,False,505,2024-08-23,2026-09-22,15079309.1,False,False,True,True,,,
588870,科创板ETF,prefixed,False,402,2025-01-27,2026-09-22,161127933.8,True,True,True,True,,,
588880,科创板ETF,prefixed,False,693,2023-11-16,2026-09-22,11311069.983333332,False,False,True,True,,,
588890,科创板ETF,prefixed,False,589,2024-04-23,2026-09-22,206609332.86666667,True,True,True,True,,,
588900,科创板ETF,prefixed,False,671,2023-12-18,2026-09-22,10636666.016666668,False,False,True,True,,,
588910,科创板ETF,prefixed,False,359,2025-04-07,2026-09-22,12783113.75,False,False,False,True,,,
588920,科创板ETF,prefixed,False,283,2025-07-28,2026-09-22,42419764.96666667,True,False,False,True,,,
588930,科创板ETF,prefixed,False,411,2025-01-14,2026-09-22,62262333.583333336,True,True,True,True,,,
588940,科创板ETF,prefixed,False,322,2025-06-03,2026-09-22,191141193.61666667,True,True,False,True,,,
588950,科创板ETF,prefixed,False,403,2025-01-24,2026-09-22,98096179.35,True,True,True,True,,,
588960,科创板ETF,prefixed,False,391,2025-02-19,2026-09-22,12055573.2,False,False,False,True,,,
588980,科创板ETF,prefixed,False,279,2025-08-01,2026-09-22,2748403.8,False,False,False,True,,,
588990,科创板ETF,prefixed,False,510,2024-08-16,2026-09-22,60858037.266666666,True,True,True,True,,,
589000,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,116177682.7,True,True,False,True,,,
589010,沪市ETF(码段),prefixed,False,357,2025-04-09,2026-09-22,116876835.4,True,True,False,True,,,
589020,沪市ETF(码段),prefixed,False,255,2025-09-04,2026-09-22,1112695628.2,True,True,False,True,,,
589030,沪市ETF(码段),prefixed,False,166,2026-01-19,2026-09-22,107205325.05,True,True,False,True,,,
589050,沪市ETF(码段),prefixed,False,268,2025-08-18,2026-09-22,4399369.216666667,False,False,False,True,,,
589060,沪市ETF(码段),prefixed,False,365,2025-03-27,2026-09-22,8809142.933333334,False,False,False,True,,,
589070,沪市ETF(码段),prefixed,False,162,2026-01-23,2026-09-22,241754469.88333333,True,True,False,True,,,
589080,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,39440049.5,True,False,False,True,,,
589090,沪市ETF(码段),prefixed,False,261,2025-08-27,2026-09-22,7392762.316666666,False,False,False,True,,,
589100,沪市ETF(码段),prefixed,False,359,2025-04-07,2026-09-22,68321049.86666666,True,True,False,True,,,
589110,沪市ETF(码段),prefixed,False,232,2025-10-15,2026-09-22,10462126.65,False,False,False,True,,,
589120,沪市ETF(码段),prefixed,False,244,2025-09-19,2026-09-22,209017387.75,True,True,False,True,,,
589130,沪市ETF(码段),prefixed,False,173,2026-01-08,2026-09-22,258210642.3,True,True,False,True,,,
589150,沪市ETF(码段),prefixed,False,175,2026-01-06,2026-09-22,28468577.666666668,True,False,False,True,,,
589160,沪市ETF(码段),prefixed,False,157,2026-01-30,2026-09-22,49557669.35,True,False,False,True,,,
589170,沪市ETF(码段),prefixed,False,152,2026-02-06,2026-09-22,10247721.183333334,False,False,False,True,,,
589180,沪市ETF(码段),prefixed,False,313,2025-06-16,2026-09-22,45019149.63333333,True,False,False,True,,,
589190,沪市ETF(码段),prefixed,False,160,2026-01-27,2026-09-22,105164837.15,True,True,False,True,,,
589200,沪市ETF(码段),prefixed,False,274,2025-08-08,2026-09-22,4055010.8833333333,False,False,False,True,,,
589210,沪市ETF(码段),prefixed,False,183,2025-12-23,2026-09-22,51604859.7,True,True,False,True,,,
589220,沪市ETF(码段),prefixed,False,161,2026-01-26,2026-09-22,39500856.93333333,True,False,False,True,,,
589230,沪市ETF(码段),prefixed,False,156,2026-02-02,2026-09-22,23325382.416666668,True,False,False,True,,,
589250,沪市ETF(码段),prefixed,False,120,2026-04-01,2026-09-22,11594071.6,False,False,False,True,,,
589260,沪市ETF(码段),prefixed,False,119,2026-04-02,2026-09-22,11098366.883333333,False,False,False,True,,,
589270,沪市ETF(码段),prefixed,False,102,2026-04-28,2026-09-22,3176142.95,False,False,False,True,,,
589280,沪市ETF(码段),prefixed,False,89,2026-05-20,2026-09-22,7986462.733333333,False,False,False,True,,,
589290,沪市ETF(码段),prefixed,False,63,2026-06-26,2026-09-22,11243034.183333334,False,False,False,True,,,
589300,沪市ETF(码段),prefixed,False,351,2025-04-17,2026-09-22,2701690.2,False,False,False,True,,,
589310,沪市ETF(码段),prefixed,False,58,2026-07-03,2026-09-22,8782391.448275862,False,False,False,True,,,
589320,沪市ETF(码段),prefixed,False,83,2026-05-28,2026-09-22,6686903.9,False,False,False,True,,,
589330,沪市ETF(码段),prefixed,False,82,2026-05-29,2026-09-22,6444834.316666666,False,False,False,True,,,
589350,沪市ETF(码段),prefixed,False,61,2026-06-30,2026-09-22,19737048.066666666,False,False,False,True,,,
589360,沪市ETF(码段),prefixed,False,63,2026-06-26,2026-09-22,67574837.83333333,True,True,False,True,,,
589380,沪市ETF(码段),prefixed,False,302,2025-07-01,2026-09-22,7912156.533333333,False,False,False,True,,,
589390,沪市ETF(码段),prefixed,False,53,2026-07-10,2026-09-22,36340676.69811321,True,False,False,True,,,
589400,沪市ETF(码段),prefixed,False,54,2026-07-09,2026-09-22,16187571.944444444,False,False,False,True,,,
589410,沪市ETF(码段),prefixed,False,49,2026-07-16,2026-09-22,10693591.959183674,False,False,False,True,,,
589420,沪市ETF(码段),prefixed,False,54,2026-07-09,2026-09-22,16810751.48148148,False,False,False,True,,,
589430,沪市ETF(码段),prefixed,False,13,2026-09-04,2026-09-22,31628547.230769232,True,False,False,True,,,
589460,沪市ETF(码段),prefixed,False,23,2026-08-21,2026-09-22,17726267.347826086,False,False,False,True,,,
589500,沪市ETF(码段),prefixed,False,383,2025-03-03,2026-09-22,9959422.383333333,False,False,False,True,,,
589510,沪市ETF(码段),prefixed,False,4,2026-09-17,2026-09-22,58215303.75,True,True,False,True,,,
589520,沪市ETF(码段),prefixed,False,375,2025-03-13,2026-09-22,41465264.833333336,True,False,False,True,,,
589550,沪市ETF(码段),prefixed,False,283,2025-07-28,2026-09-22,3186011.1666666665,False,False,False,True,,,
589560,沪市ETF(码段),prefixed,False,254,2025-09-05,2026-09-22,8759410.766666668,False,False,False,True,,,
589580,沪市ETF(码段),prefixed,False,316,2025-06-11,2026-09-22,2015882.55,False,False,False,True,,,
589600,沪市ETF(码段),prefixed,False,379,2025-03-07,2026-09-22,17218563.4,False,False,False,True,,,
589630,沪市ETF(码段),prefixed,False,376,2025-03-12,2026-09-22,28206653.916666668,True,False,False,True,,,
589660,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,61972449.28333333,True,True,False,True,,,
589680,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,159277235.03333333,True,True,False,True,,,
589700,沪市ETF(码段),prefixed,False,320,2025-06-05,2026-09-22,8710571.65,False,False,False,True,,,
589720,沪市ETF(码段),prefixed,False,279,2025-08-01,2026-09-22,937411040.3333334,True,True,False,True,,,
589770,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,20183036.366666667,True,False,False,True,,,
589780,沪市ETF(码段),prefixed,False,239,2025-09-26,2026-09-22,3368262.8833333333,False,False,False,True,,,
589800,沪市ETF(码段),prefixed,False,382,2025-03-04,2026-09-22,109039022.05,True,True,False,True,,,
589820,沪市ETF(码段),prefixed,False,248,2025-09-15,2026-09-22,12244773.866666667,False,False,False,True,,,
589850,沪市ETF(码段),prefixed,False,273,2025-08-11,2026-09-22,185797328.86666667,True,True,False,True,,,
589860,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,30629858.266666666,True,False,False,True,,,
589880,沪市ETF(码段),prefixed,False,384,2025-02-28,2026-09-22,41046723.28333333,True,False,False,True,,,
589890,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,7697619.016666667,False,False,False,True,,,
589900,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,25845210.9,True,False,False,True,,,
589950,沪市ETF(码段),prefixed,False,230,2025-10-17,2026-09-22,4953859.016666667,False,False,False,True,,,
589960,沪市ETF(码段),prefixed,False,243,2025-09-22,2026-09-22,31390066.016666666,True,False,False,True,,,
589980,沪市ETF(码段),prefixed,False,337,2025-05-12,2026-09-22,4519719.233333333,False,False,False,True,,,
589990,沪市ETF(码段),prefixed,False,381,2025-03-05,2026-09-22,9828117.966666667,False,False,False,True,,,
