name,family,exit_regime,status,n_trades,oos_trades,annual_return,sharpe,max_drawdown,win_rate,oos_sharpe,oos_annual_return,oos_max_drawdown,i_bar,vi_bar,g1_pass,sleeve_tag,x2_full_sharpe,x2_oos_sharpe,max_corr,note
rand_ce_p0.05_s31,random_baseline,ce,ok,556,170,-0.0034,-0.0065,-0.2289,0.5899,0.9685,0.0837,-0.0509,,,False,,,,,p=0.05 seed=40081
rand_ce_p0.05_s32,random_baseline,ce,ok,590,174,0.0235,0.368,-0.1703,0.6492,1.2305,0.0897,-0.0564,,,False,,,,,p=0.05 seed=40082
rand_ce_p0.05_s33,random_baseline,ce,ok,553,165,0.009,0.1702,-0.156,0.5841,1.0005,0.0691,-0.0629,,,False,,,,,p=0.05 seed=40083
rand_ce_p0.05_s34,random_baseline,ce,ok,565,174,-0.0117,-0.0844,-0.3369,0.5982,1.3446,0.1084,-0.061,,,False,,,,,p=0.05 seed=40084
rand_ce_p0.05_s35,random_baseline,ce,ok,556,162,-0.0207,-0.2326,-0.2572,0.5558,0.2484,0.0183,-0.0873,,,False,,,,,p=0.05 seed=40085
rand_ce_p0.05_s36,random_baseline,ce,ok,571,178,0.0044,0.1001,-0.1279,0.606,0.4107,0.0276,-0.0705,,,False,,,,,p=0.05 seed=40086
rand_ce_p0.05_s37,random_baseline,ce,ok,601,174,-0.0054,-0.0265,-0.2336,0.604,0.2447,0.0185,-0.1019,,,False,,,,,p=0.05 seed=40087
rand_ce_p0.05_s38,random_baseline,ce,ok,560,158,0.0234,0.262,-0.1532,0.5625,0.5048,0.035,-0.063,,,False,,,,,p=0.05 seed=40088
rand_ce_p0.05_s39,random_baseline,ce,ok,556,149,0.0093,0.1708,-0.1485,0.6007,0.2966,0.0175,-0.0515,,,False,,,,,p=0.05 seed=40089
rand_ce_p0.05_s40,random_baseline,ce,ok,547,165,-0.0005,0.0316,-0.2588,0.6051,0.9525,0.0677,-0.0653,,,False,,,,,p=0.05 seed=40090
rand_ce_p0.05_s41,random_baseline,ce,ok,605,167,0.0309,0.3977,-0.1835,0.6083,0.7425,0.0486,-0.0517,,,False,,,,,p=0.05 seed=40091
rand_ce_p0.05_s42,random_baseline,ce,ok,570,174,-0.0175,-0.1848,-0.269,0.5842,0.1978,0.0142,-0.0844,,,False,,,,,p=0.05 seed=40092
rand_ce_p0.05_s43,random_baseline,ce,ok,610,157,0.0146,0.2007,-0.1637,0.6115,0.3285,0.0204,-0.0592,,,False,,,,,p=0.05 seed=40093
rand_ce_p0.05_s44,random_baseline,ce,ok,574,186,0.0127,0.2189,-0.176,0.6028,0.9168,0.0687,-0.0674,,,False,,,,,p=0.05 seed=40094
rand_ce_p0.05_s45,random_baseline,ce,ok,539,177,-0.0313,-0.2748,-0.4033,0.5455,1.1569,0.1212,-0.0781,,,False,,,,,p=0.05 seed=40095
