code,board,first,last,ok_static,exclude_reason
300986,chinext,2021-04-30,2026-09-22,True,
300987,chinext,2021-05-11,2026-09-22,True,
300988,chinext,2021-05-12,2026-09-22,True,
300989,chinext,2021-05-07,2026-09-22,False,r1_loss
300990,chinext,2021-05-12,2026-09-22,True,
300991,chinext,2021-05-20,2026-09-22,False,r1_loss
300992,chinext,2021-05-25,2026-09-22,False,r1_loss
300993,chinext,2021-05-24,2026-09-22,True,
300994,chinext,2021-08-12,2026-09-22,True,
300995,chinext,2021-05-26,2026-09-22,True,
300996,chinext,2021-06-03,2026-09-22,True,
300997,chinext,2021-06-02,2026-09-22,True,
300998,chinext,2021-06-02,2026-09-22,True,
300999,chinext,2020-10-15,2026-09-22,True,
301000,chinext,2021-05-28,2026-09-22,True,
301001,chinext,2021-05-28,2026-09-22,False,r1_loss
301002,chinext,2021-06-07,2026-09-22,False,r1_loss
301003,chinext,2021-06-01,2026-09-22,True,
301004,chinext,2021-06-25,2026-09-22,True,
301005,chinext,2021-06-01,2026-09-22,True,
301006,chinext,2021-06-07,2026-09-22,True,
301007,chinext,2021-06-16,2026-09-22,True,
301008,chinext,2021-06-11,2026-09-22,True,
301009,chinext,2021-06-17,2026-09-22,False,r1_loss
301010,chinext,2021-06-18,2026-09-22,True,
301011,chinext,2021-06-17,2026-09-22,False,r1_loss
301012,chinext,2021-06-22,2026-09-22,True,
301013,chinext,2021-06-29,2026-09-22,False,r1_loss
301015,chinext,2021-06-30,2026-09-22,True,
301016,chinext,2021-06-30,2026-09-22,True,
301017,chinext,2021-07-05,2026-09-22,True,
301018,chinext,2021-07-07,2026-09-22,True,
301019,chinext,2021-06-28,2026-09-22,True,
301020,chinext,2021-07-06,2026-09-22,True,
301021,chinext,2021-07-06,2026-09-22,True,
301022,chinext,2021-07-02,2026-09-22,False,r1_loss
301023,chinext,2021-07-07,2026-09-22,True,
301024,chinext,2021-07-28,2026-09-22,False,r1_loss
301025,chinext,2021-07-19,2026-09-22,True,
301026,chinext,2021-07-16,2026-09-22,True,
301027,chinext,2021-07-15,2026-09-22,False,r1_loss
301028,chinext,2021-07-20,2026-09-22,True,
301029,chinext,2021-07-23,2026-09-22,True,
301030,chinext,2021-07-22,2026-09-22,False,r1_loss+r2_st
301031,chinext,2021-07-15,2026-09-22,True,
301032,chinext,2021-07-22,2026-09-22,True,
301033,chinext,2021-07-26,2026-09-22,True,
301035,chinext,2021-07-28,2026-09-22,True,
301036,chinext,2021-07-29,2026-09-22,True,
301037,chinext,2021-07-30,2026-09-22,False,r1_loss
301038,chinext,2021-08-04,2026-09-22,True,
301039,chinext,2021-07-08,2026-09-22,True,
301040,chinext,2021-08-03,2026-09-22,False,r1_loss
301041,chinext,2021-08-11,2026-09-22,True,
301042,chinext,2021-08-05,2026-09-22,True,
301043,chinext,2021-08-11,2026-09-22,True,
301045,chinext,2021-08-13,2026-09-22,True,
301046,chinext,2021-08-17,2026-09-22,False,r1_loss
301047,chinext,2021-08-16,2026-09-22,True,
301048,chinext,2021-08-18,2026-09-22,True,
301049,chinext,2021-08-24,2026-09-22,False,r1_loss
301050,chinext,2021-08-24,2026-09-22,False,r1_loss
301051,chinext,2021-08-27,2026-09-22,False,r1_loss
301052,chinext,2021-08-30,2026-09-22,False,r1_loss
301053,chinext,2021-09-01,2026-09-22,True,
301055,chinext,2021-09-06,2026-09-22,True,
301056,chinext,2021-09-07,2026-09-22,True,
301057,chinext,2021-09-09,2026-09-22,True,
301058,chinext,2021-09-09,2026-09-22,True,
301059,chinext,2021-09-13,2026-09-22,True,
301060,chinext,2021-09-13,2026-09-22,False,r1_loss
301061,chinext,2021-09-13,2026-09-22,True,
301062,chinext,2021-09-14,2026-09-22,False,r1_loss
301063,chinext,2021-09-24,2026-09-22,True,
301065,chinext,2021-09-14,2026-09-22,True,
301066,chinext,2021-09-22,2026-09-22,True,
301067,chinext,2021-09-22,2026-09-22,False,r1_loss
301068,chinext,2021-09-28,2026-09-22,False,r1_loss
301069,chinext,2021-09-27,2026-09-22,True,
301070,chinext,2021-09-23,2026-09-22,False,r1_loss
301071,chinext,2021-09-24,2026-09-22,True,
301072,chinext,2021-09-29,2026-09-22,False,r1_loss
301073,chinext,2021-09-30,2026-09-22,True,
301075,chinext,2021-09-29,2026-09-22,False,r1_loss
301076,chinext,2021-10-11,2026-09-22,True,
301077,chinext,2021-09-30,2026-09-22,True,
301078,chinext,2021-10-14,2026-09-22,True,
301079,chinext,2021-10-19,2026-09-22,True,
301080,chinext,2021-10-18,2026-09-22,True,
301081,chinext,2021-10-20,2026-09-22,True,
301082,chinext,2021-10-27,2026-09-22,True,
301083,chinext,2021-10-21,2026-09-22,True,
301085,chinext,2021-10-18,2026-09-22,False,r1_loss
301086,chinext,2021-10-20,2026-09-22,True,
301087,chinext,2021-10-25,2026-09-22,True,
301088,chinext,2021-10-28,2026-09-22,True,
301089,chinext,2021-10-27,2026-09-22,False,r1_loss
301090,chinext,2021-10-26,2026-09-22,False,r1_loss
301091,chinext,2021-10-29,2026-09-22,True,
301092,chinext,2021-11-02,2026-09-22,True,
301093,chinext,2021-11-01,2026-09-22,True,
301095,chinext,2022-08-05,2026-09-22,True,
301096,chinext,2021-12-20,2026-09-22,False,r1_loss
301097,chinext,2022-04-07,2026-09-22,False,r1_loss
301098,chinext,2021-11-12,2026-09-22,False,r1_loss
301099,chinext,2021-11-22,2026-09-22,True,
301100,chinext,2021-12-17,2026-09-22,False,r1_loss
301101,chinext,2021-12-16,2026-09-22,True,
301102,chinext,2022-03-28,2026-09-22,False,r1_loss
301103,chinext,2022-03-22,2026-09-22,True,
301105,chinext,2022-12-30,2026-09-22,False,r1_loss
301106,chinext,2022-01-28,2026-09-22,True,
301107,chinext,2022-05-24,2026-09-22,True,
301108,chinext,2021-12-03,2026-09-22,True,
301109,chinext,2022-04-13,2026-09-22,True,
301110,chinext,2022-03-11,2026-09-22,True,
301111,chinext,2021-12-07,2026-09-22,False,r1_loss
301112,chinext,2022-06-29,2026-09-22,False,r1_loss
301113,chinext,2021-12-22,2026-09-22,True,
301115,chinext,2022-08-31,2026-09-22,False,r1_loss
301116,chinext,2022-01-18,2026-09-22,False,r1_loss
301117,chinext,2022-01-17,2026-09-22,False,r1_loss+r2_st
301118,chinext,2021-11-18,2026-09-22,False,r1_loss
301119,chinext,2021-11-22,2026-09-22,True,
301120,chinext,2022-04-19,2026-09-22,True,
301121,chinext,2022-08-08,2026-09-22,False,r1_loss
301122,chinext,2022-01-26,2026-09-22,True,
301123,chinext,2022-01-25,2026-09-22,False,r1_loss
301125,chinext,2022-06-08,2026-09-22,False,r1_loss
301126,chinext,2021-12-07,2026-09-22,False,r1_loss
301127,chinext,2021-12-30,2026-09-22,True,
301128,chinext,2021-11-10,2026-09-22,True,
301129,chinext,2021-11-02,2026-09-22,True,
301130,chinext,2022-02-23,2026-09-22,True,
301131,chinext,2022-03-14,2026-09-22,True,
301132,chinext,2022-08-10,2026-09-22,True,
301133,chinext,2021-11-26,2026-09-22,False,r1_loss
301135,chinext,2022-04-12,2026-09-22,True,
301136,chinext,2022-01-11,2026-09-22,False,r1_loss
301137,chinext,2022-03-22,2026-09-22,True,
301138,chinext,2021-12-15,2026-09-22,True,
301139,chinext,2022-07-08,2026-08-28,False,r1_loss+r2_st
301141,chinext,2023-04-03,2026-09-22,True,
301148,chinext,2022-04-21,2026-09-22,True,
301149,chinext,2021-11-10,2026-09-22,True,
301150,chinext,2022-04-21,2026-09-22,True,
301151,chinext,2022-04-11,2026-09-22,True,
301152,chinext,2022-08-29,2026-09-22,False,r1_loss
301153,chinext,2022-05-18,2026-09-22,True,
301155,chinext,2021-11-24,2026-09-22,True,
301156,chinext,2022-06-17,2026-09-22,True,
301157,chinext,2023-03-09,2026-09-22,True,
301158,chinext,2022-01-17,2026-09-22,True,
301159,chinext,2022-01-07,2026-09-22,True,
301160,chinext,2022-06-06,2026-09-22,True,
301161,chinext,2022-09-14,2026-09-22,True,
301162,chinext,2022-04-29,2026-09-22,True,
301163,chinext,2022-04-19,2026-09-22,True,
301165,chinext,2022-11-21,2026-09-22,True,
301166,chinext,2021-12-28,2026-09-22,False,r1_loss
301167,chinext,2021-12-06,2026-09-22,True,
301168,chinext,2021-12-10,2026-09-22,False,r1_loss
301169,chinext,2021-11-03,2026-09-22,False,r1_loss
301170,chinext,2023-06-27,2026-09-22,True,
301171,chinext,2022-08-19,2026-09-22,True,
301172,chinext,2023-07-26,2026-09-22,True,
301173,chinext,2025-03-03,2026-09-22,True,
301175,chinext,2022-07-08,2026-09-22,True,
301176,chinext,2022-09-28,2026-09-22,False,r1_loss
301177,chinext,2021-12-15,2026-09-22,True,
301178,chinext,2021-11-12,2026-09-22,True,
301179,chinext,2021-12-08,2026-09-22,True,
301180,chinext,2021-11-16,2026-09-22,False,r1_loss
301181,chinext,2022-02-21,2026-09-22,True,
301182,chinext,2021-12-23,2026-09-22,False,r1_loss
301183,chinext,2022-05-24,2026-09-22,True,
301185,chinext,2021-11-19,2026-09-22,True,
301186,chinext,2021-12-23,2026-09-22,True,
301187,chinext,2022-04-22,2026-09-22,True,
301188,chinext,2021-11-11,2026-09-22,True,
301189,chinext,2021-12-28,2026-09-22,False,r1_loss
301190,chinext,2021-12-24,2026-09-22,True,
301191,chinext,2022-05-26,2026-09-22,True,
301192,chinext,2022-08-11,2026-09-22,True,
301193,chinext,2021-12-09,2026-09-22,False,r1_loss
301195,chinext,2022-08-01,2026-09-22,True,
301196,chinext,2022-01-11,2026-09-22,True,
301197,chinext,2022-08-08,2026-09-22,True,
301198,chinext,2021-12-02,2026-09-22,False,r1_loss
301199,chinext,2021-12-07,2026-09-22,True,
301200,chinext,2022-02-28,2026-09-22,True,
301201,chinext,2022-01-20,2026-09-22,False,r1_loss
301202,chinext,2023-07-05,2026-09-22,True,
301203,chinext,2023-04-04,2026-09-22,True,
301205,chinext,2022-09-13,2026-09-22,True,
301206,chinext,2022-02-10,2026-09-22,True,
301207,chinext,2022-02-18,2026-09-22,True,
301208,chinext,2022-07-07,2026-09-22,True,
301209,chinext,2022-08-25,2026-09-22,True,
301210,chinext,2023-06-30,2026-09-22,True,
301211,chinext,2021-12-22,2026-09-22,True,
301212,chinext,2022-04-19,2026-09-22,True,
301213,chinext,2021-12-06,2026-09-22,True,
301215,chinext,2022-03-08,2026-09-22,True,
301216,chinext,2022-03-29,2026-09-22,True,
301217,chinext,2022-01-27,2026-09-22,True,
301218,chinext,2022-03-07,2026-09-22,False,r1_loss
301219,chinext,2022-03-17,2026-09-22,True,
301220,chinext,2022-06-22,2026-09-22,True,
301221,chinext,2021-12-22,2026-09-22,True,
301222,chinext,2022-03-09,2026-09-22,True,
301223,chinext,2022-10-26,2026-09-22,True,
301225,chinext,2023-06-16,2026-09-22,True,
301226,chinext,2022-03-25,2026-09-22,True,
301227,chinext,2022-09-26,2026-09-22,False,r1_loss
301228,chinext,2022-01-28,2026-09-22,False,r1_loss
301229,chinext,2022-02-22,2026-09-22,True,
301230,chinext,2022-11-01,2026-09-22,True,
301231,chinext,2022-09-08,2026-09-22,False,r1_loss
301232,chinext,2023-06-15,2026-09-22,True,
301233,chinext,2022-07-06,2026-09-22,True,
301234,chinext,2022-07-05,2026-09-22,True,
301235,chinext,2022-01-28,2026-09-22,True,
301236,chinext,2022-03-15,2026-09-22,True,
301237,chinext,2022-03-23,2026-09-22,False,r1_loss
301238,chinext,2022-06-17,2026-09-22,True,
301239,chinext,2022-07-05,2026-09-22,False,r1_loss
301246,chinext,2023-03-20,2026-09-22,True,
301248,chinext,2022-04-20,2026-09-22,False,r1_loss
301251,chinext,2023-09-06,2026-09-22,True,
301252,chinext,2023-05-25,2026-09-22,True,
301255,chinext,2022-12-27,2026-09-22,True,
301256,chinext,2022-03-22,2026-09-22,True,
301257,chinext,2022-05-17,2026-09-22,True,
301258,chinext,2022-03-29,2026-09-22,True,
301259,chinext,2022-04-26,2026-09-22,False,r1_loss
301260,chinext,2023-02-08,2026-09-22,False,r1_loss
301261,chinext,2023-07-10,2026-09-22,True,
301262,chinext,2023-06-20,2026-09-22,True,
301263,chinext,2022-03-29,2026-09-22,False,r1_loss
301265,chinext,2022-12-16,2026-09-22,True,
301266,chinext,2022-06-08,2026-09-22,True,
301267,chinext,2022-11-07,2026-09-22,True,
301268,chinext,2022-04-07,2026-09-22,False,r1_loss
301269,chinext,2022-07-29,2026-09-22,True,
301270,chinext,2022-08-31,2026-09-22,True,
301272,chinext,2023-07-13,2026-09-22,True,
301273,chinext,2022-10-25,2026-09-22,False,r1_loss
301275,chinext,2025-03-11,2026-09-22,True,
301276,chinext,2022-09-09,2026-09-22,True,
301277,chinext,2022-11-16,2026-09-22,True,
301278,chinext,2022-08-04,2026-09-22,True,
301279,chinext,2022-04-13,2026-09-22,True,
301280,chinext,2022-12-26,2026-09-22,True,
301281,chinext,2023-04-04,2026-09-22,True,
301282,chinext,2022-08-26,2026-09-22,True,
301283,chinext,2022-09-02,2026-09-22,True,
301285,chinext,2022-09-28,2026-09-22,False,r1_loss
301286,chinext,2022-06-14,2026-09-22,True,
301287,chinext,2023-06-14,2026-09-22,True,
301288,chinext,2022-04-22,2026-09-22,False,r1_loss
301289,chinext,2022-06-22,2026-09-22,True,
301290,chinext,2022-11-30,2026-09-22,False,r1_loss
301291,chinext,2023-06-30,2026-09-22,True,
301292,chinext,2023-07-07,2026-09-22,False,r1_loss
301293,chinext,2023-05-05,2026-09-22,True,
301295,chinext,2023-06-28,2026-09-22,True,
301296,chinext,2022-09-02,2026-09-22,True,
301297,chinext,2022-12-30,2026-09-22,True,
301298,chinext,2022-06-06,2026-09-22,True,
301299,chinext,2022-10-19,2026-09-22,True,
301300,chinext,2022-08-19,2026-09-22,True,
301301,chinext,2022-12-27,2026-09-22,True,
301302,chinext,2022-06-23,2026-09-22,False,r1_loss
301303,chinext,2023-02-20,2026-09-22,True,
301305,chinext,2023-05-23,2026-09-22,True,
301306,chinext,2022-07-26,2026-09-22,False,r1_loss
301307,chinext,2023-04-24,2026-09-22,False,r1_loss
301308,chinext,2022-08-05,2026-09-22,True,
301309,chinext,2022-09-19,2026-09-22,True,
301310,chinext,2023-06-02,2026-09-22,True,
301311,chinext,2022-11-30,2026-09-22,False,r1_loss
301312,chinext,2022-07-11,2026-09-22,True,
301313,chinext,2022-09-30,2026-09-22,False,r1_loss
301314,chinext,2023-03-28,2026-09-22,True,
301315,chinext,2023-06-21,2026-09-22,True,
301316,chinext,2022-10-13,2026-09-22,True,
301317,chinext,2023-01-19,2026-09-22,False,r1_loss
301318,chinext,2022-08-10,2026-09-22,True,
301319,chinext,2022-09-29,2026-09-22,True,
301320,chinext,2023-06-09,2026-09-22,False,r1_loss
301321,chinext,2022-08-18,2026-09-22,False,r1_loss
301322,chinext,2023-03-06,2026-09-22,False,r1_loss
301323,chinext,2023-06-06,2026-09-22,True,
301325,chinext,2023-05-12,2026-09-22,False,r1_loss
301326,chinext,2022-09-21,2026-09-22,False,r1_loss
301327,chinext,2022-09-19,2026-09-22,False,r1_loss
301328,chinext,2022-09-08,2026-09-22,True,
301329,chinext,2023-07-17,2026-09-22,True,
301330,chinext,2022-08-17,2026-09-22,True,
301331,chinext,2022-09-21,2026-09-22,True,
301332,chinext,2023-05-18,2026-09-22,True,
301333,chinext,2022-08-02,2026-09-22,True,
301335,chinext,2022-11-18,2026-09-22,True,
301336,chinext,2022-08-12,2026-09-22,True,
301337,chinext,2023-05-26,2026-09-22,False,r1_loss
301338,chinext,2022-08-16,2026-09-22,True,
301339,chinext,2022-09-09,2026-09-22,True,
301345,chinext,2023-03-21,2026-09-22,True,
301348,chinext,2023-08-10,2026-09-22,False,r1_loss
301349,chinext,2022-09-09,2026-09-22,True,
301353,chinext,2023-05-30,2026-09-22,True,
301355,chinext,2023-06-12,2026-09-22,False,r1_loss
301356,chinext,2022-11-14,2026-09-22,True,
301357,chinext,2023-04-18,2026-09-22,True,
301358,chinext,2023-02-09,2026-09-22,True,
301359,chinext,2022-11-09,2026-09-22,True,
301360,chinext,2023-04-25,2026-09-22,True,
301361,chinext,2022-11-16,2026-09-22,True,
301362,chinext,2023-08-04,2026-09-22,True,
301363,chinext,2022-10-12,2026-09-22,True,
301365,chinext,2022-11-22,2026-09-22,True,
301366,chinext,2022-09-26,2026-09-22,True,
301367,chinext,2022-11-01,2026-09-22,True,
301368,chinext,2022-12-15,2026-09-22,False,r1_loss
301369,chinext,2022-09-22,2026-09-22,True,
301370,chinext,2023-07-12,2026-09-22,True,
301371,chinext,2023-08-01,2026-09-22,True,
301372,chinext,2023-08-11,2026-09-22,False,r1_loss
301373,chinext,2023-02-08,2026-09-22,True,
301376,chinext,2023-06-21,2026-09-22,True,
301377,chinext,2022-11-22,2026-09-22,True,
301378,chinext,2023-03-20,2026-09-22,False,r1_loss
301379,chinext,2022-11-01,2026-09-22,True,
301380,chinext,2022-10-25,2026-09-22,True,
301381,chinext,2023-07-12,2026-09-22,True,
301382,chinext,2023-05-17,2026-09-22,True,
301383,chinext,2023-06-09,2026-09-22,False,r1_loss
301386,chinext,2023-03-29,2026-09-22,True,
301387,chinext,2023-04-18,2026-09-22,False,r1_loss
301388,chinext,2022-11-09,2026-09-22,True,
301389,chinext,2022-10-31,2026-09-22,True,
301390,chinext,2023-05-08,2026-09-22,False,r1_loss
301391,chinext,2022-12-01,2026-09-22,True,
301392,chinext,2024-06-05,2026-09-22,False,r1_loss
301393,chinext,2023-07-12,2026-09-22,True,
301395,chinext,2023-07-03,2026-09-22,False,r1_loss
301396,chinext,2022-11-11,2026-09-22,True,
301397,chinext,2023-06-28,2026-09-22,True,
301398,chinext,2022-12-15,2026-09-22,False,r1_loss
301399,chinext,2023-05-23,2026-09-22,True,
301408,chinext,2023-03-01,2026-09-22,True,
301413,chinext,2023-12-18,2026-09-22,True,
301418,chinext,2023-08-21,2026-09-22,True,
301419,chinext,2023-02-09,2026-09-22,True,
301421,chinext,2023-08-23,2026-09-22,True,
301428,chinext,2023-05-19,2026-09-22,False,r1_loss
301429,chinext,2023-04-17,2026-09-22,True,
301439,chinext,2023-03-17,2026-09-22,True,
301446,chinext,2023-07-25,2026-09-22,True,
301448,chinext,2023-06-19,2026-09-22,False,r1_loss
301449,chinext,2025-12-23,2026-09-22,True,
301456,chinext,2023-07-14,2026-09-22,True,
301458,chinext,2025-01-10,2026-09-22,True,
301459,chinext,2023-12-13,2026-09-22,True,
301468,chinext,2023-07-24,2026-09-22,True,
301469,chinext,2023-08-22,2026-09-22,True,
301479,chinext,2025-03-18,2026-09-22,True,
301486,chinext,2023-07-07,2026-09-22,False,r1_loss
301487,chinext,2023-08-09,2026-09-22,True,
301488,chinext,2023-07-04,2026-09-22,True,
301489,chinext,2023-10-24,2026-09-22,True,
301491,chinext,2025-08-06,2026-09-22,True,
301498,chinext,2023-08-16,2026-09-22,True,
301499,chinext,2023-07-21,2026-09-22,True,
301500,chinext,2023-09-21,2026-09-22,True,
301501,chinext,2025-03-19,2026-09-22,True,
301502,chinext,2024-02-02,2026-09-22,True,
301503,chinext,2023-07-17,2026-09-22,True,
301505,chinext,2023-07-19,2026-09-22,True,
301507,chinext,2023-09-05,2026-09-22,True,
301508,chinext,2023-12-01,2026-09-22,True,
301509,chinext,2023-08-03,2026-09-22,True,
301510,chinext,2023-08-15,2026-09-22,True,
301511,chinext,2023-08-17,2026-09-22,True,
301512,chinext,2023-07-20,2026-09-22,True,
301513,chinext,2026-04-17,2026-09-22,True,
301515,chinext,2023-07-25,2026-09-22,False,r1_loss
301516,chinext,2023-12-08,2026-09-22,False,r1_loss
301517,chinext,2023-10-17,2026-09-22,False,r1_loss
301518,chinext,2023-08-03,2026-09-22,True,
301519,chinext,2023-07-27,2026-09-22,False,r1_loss
301520,chinext,2023-09-25,2026-09-22,True,
301522,chinext,2024-10-16,2026-09-22,True,
301525,chinext,2023-08-30,2026-09-22,True,
301526,chinext,2023-12-26,2026-09-22,True,
301528,chinext,2023-08-28,2026-09-22,True,
301529,chinext,2023-09-11,2026-09-22,True,
301531,chinext,2026-05-11,2026-09-22,True,
301533,chinext,2023-08-18,2026-09-22,True,
301535,chinext,2025-03-27,2026-09-22,True,
301536,chinext,2024-03-28,2026-09-22,True,
301538,chinext,2024-03-20,2026-09-22,True,
301539,chinext,2024-04-15,2026-09-22,False,r1_loss
301548,chinext,2023-09-20,2026-09-22,True,
301550,chinext,2023-09-15,2026-09-22,True,
301551,chinext,2024-09-26,2026-09-22,True,
301552,chinext,2024-07-22,2026-09-22,True,
301555,chinext,2023-10-31,2026-09-22,True,
301556,chinext,2024-10-17,2026-09-22,True,
301557,chinext,2025-03-04,2026-09-22,True,
301558,chinext,2023-09-28,2026-09-22,True,
301559,chinext,2023-10-11,2026-09-22,True,
301560,chinext,2025-04-25,2026-09-22,True,
301563,chinext,2025-09-30,2026-09-22,True,
301565,chinext,2024-06-20,2026-09-22,True,
301566,chinext,2023-12-29,2026-09-22,True,
301567,chinext,2024-01-16,2026-09-22,False,r1_loss
301568,chinext,2023-11-28,2026-09-22,True,
301571,chinext,2024-08-21,2026-09-22,True,
301575,chinext,2025-09-10,2026-09-22,True,
301577,chinext,2024-01-24,2026-09-22,False,r1_loss
301578,chinext,2023-12-28,2026-09-22,True,
301580,chinext,2024-06-26,2026-09-22,True,
301581,chinext,2025-01-03,2026-09-22,True,
301583,chinext,2026-07-10,2026-09-22,True,
301584,chinext,2025-09-25,2026-09-22,True,
301585,chinext,2024-12-20,2026-09-22,True,
301586,chinext,2024-08-28,2026-09-22,True,
301587,chinext,2024-04-08,2026-09-22,True,
301588,chinext,2024-03-13,2026-09-22,True,
301589,chinext,2024-02-08,2026-09-22,True,
301590,chinext,2025-06-05,2026-09-22,False,r1_loss
301591,chinext,2024-02-28,2026-09-22,True,
301592,chinext,2024-10-24,2026-09-22,True,
301595,chinext,2025-05-19,2026-09-22,True,
301596,chinext,2024-05-13,2026-09-22,True,
301598,chinext,2024-12-20,2026-09-22,True,
301599,chinext,2026-04-30,2026-09-22,True,
301600,chinext,2024-09-11,2026-09-22,True,
301601,chinext,2025-01-15,2026-09-22,True,
301602,chinext,2025-01-22,2026-09-22,True,
301603,chinext,2024-07-10,2026-09-22,True,
301606,chinext,2024-07-26,2026-09-22,True,
301607,chinext,2024-09-04,2026-09-22,True,
301608,chinext,2024-08-01,2026-09-22,True,
301609,chinext,2025-07-23,2026-09-22,True,
301611,chinext,2024-08-16,2026-09-22,True,
301613,chinext,2024-10-25,2026-09-22,True,
301616,chinext,2025-03-27,2026-09-22,True,
301617,chinext,2024-12-11,2026-09-22,True,
301618,chinext,2024-09-30,2026-09-22,True,
301622,chinext,2024-12-04,2026-09-22,True,
301626,chinext,2024-10-24,2026-09-22,True,
301628,chinext,2024-10-31,2026-09-22,True,
301629,chinext,2025-03-24,2026-09-22,True,
301630,chinext,2025-07-10,2026-09-22,True,
301631,chinext,2024-11-22,2026-09-22,True,
301632,chinext,2025-08-12,2026-09-22,True,
301633,chinext,2024-11-07,2026-09-22,True,
301636,chinext,2025-05-16,2026-09-22,False,r1_loss
301638,chinext,2025-11-18,2026-09-22,True,
301655,chinext,2026-08-20,2026-09-22,True,
301656,chinext,2025-09-25,2026-09-22,True,
301658,chinext,2025-04-02,2026-09-22,False,r1_loss
301662,chinext,2025-04-17,2026-09-22,True,
301665,chinext,2025-04-11,2026-09-22,True,
301666,chinext,2026-04-16,2026-09-22,False,r1_loss
301667,chinext,2025-12-23,2026-09-22,True,
301668,chinext,2025-09-26,2026-09-22,True,
301669,chinext,2026-06-09,2026-09-22,True,
301677,chinext,2026-07-30,2026-09-22,True,
301678,chinext,2025-06-20,2026-09-22,True,
301680,chinext,2026-03-06,2026-09-22,True,
301682,chinext,2026-03-25,2026-09-22,True,
301683,chinext,2026-04-01,2026-09-22,True,
301686,chinext,2026-09-22,2026-09-22,True,
301687,chinext,2025-12-31,2026-09-22,True,
301688,chinext,2026-09-02,2026-09-22,True,
301689,chinext,2026-09-10,2026-09-22,True,
301696,chinext,2026-04-10,2026-09-22,True,
301697,chinext,2026-09-01,2026-09-22,True,
301699,chinext,2026-09-09,2026-09-22,True,
301707,chinext,2026-08-07,2026-09-22,True,
301717,chinext,2026-08-11,2026-09-22,True,
302132,other,2010-08-27,2026-09-22,True,
600000,main,1999-11-10,2026-09-22,True,
600004,main,2003-04-28,2026-09-22,True,
600006,main,1999-07-27,2026-09-22,False,r1_loss
600007,main,1999-03-12,2026-09-22,True,
600008,main,2000-04-27,2026-09-22,True,
600009,main,1998-02-18,2026-09-22,True,
600010,main,2001-03-09,2026-09-22,True,
600011,main,2001-12-06,2026-09-22,True,
600012,main,2003-01-07,2026-09-22,True,
600015,main,2003-09-12,2026-09-22,True,
600016,main,2000-12-19,2026-09-22,True,
600017,main,2006-10-17,2026-09-22,True,
600018,main,2000-07-19,2026-09-22,True,
600019,main,2000-12-12,2026-09-22,True,
600020,main,2003-08-08,2026-09-22,True,
600021,main,2003-10-29,2026-09-22,True,
600022,main,2004-06-29,2026-09-22,True,
600023,main,2013-12-19,2026-09-22,True,
600025,main,2017-12-15,2026-09-22,True,
600026,main,2002-05-23,2026-09-22,True,
600027,main,2005-02-03,2026-09-22,True,
600028,main,2001-08-08,2026-09-22,True,
600029,main,2003-07-25,2026-09-22,False,r1_loss
600030,main,2003-01-06,2026-09-22,True,
600031,main,2003-07-03,2026-09-22,True,
600032,main,2021-05-25,2026-09-22,True,
600033,main,2001-02-09,2026-09-22,True,
600035,main,2004-03-10,2026-09-22,True,
600036,main,2002-04-09,2026-09-22,True,
600037,main,2001-02-08,2026-09-22,True,
600038,main,2000-12-18,2026-09-22,True,
600039,main,2003-03-25,2026-09-22,True,
600048,main,2006-07-31,2026-09-22,False,r1_loss
600050,main,2002-10-09,2026-09-22,True,
600051,main,1997-04-10,2026-09-22,True,
600052,main,1997-04-15,2026-09-22,False,r1_loss
600053,main,1997-04-18,2026-09-22,False,r1_loss+r2_st
600054,main,1997-05-06,2026-09-22,True,
600055,main,1997-05-19,2026-09-22,False,r1_loss
600056,main,1997-05-15,2026-09-22,True,
600057,main,1997-06-04,2026-09-22,True,
600058,main,1997-05-28,2026-09-22,False,r1_loss
600059,main,1997-05-16,2026-09-22,True,
600060,main,1997-04-22,2026-09-22,True,
600061,main,1997-05-19,2026-09-22,True,
600062,main,1997-05-22,2026-09-22,True,
600063,main,1997-05-28,2026-09-22,True,
600064,main,1997-05-06,2026-09-22,True,
600066,main,1997-05-08,2026-09-22,True,
600067,main,1997-05-08,2026-09-22,True,
600071,main,1997-05-28,2026-09-22,True,
600072,main,1997-06-03,2026-09-22,False,r1_loss
600073,main,1997-07-04,2026-09-22,False,r1_loss
600075,main,1997-06-17,2026-09-22,False,r1_loss
600076,main,1997-05-26,2026-09-22,False,r1_loss
600078,main,1997-06-27,2026-09-22,True,
600079,main,1997-06-06,2026-09-22,False,r2_st
600080,main,1997-06-12,2026-09-22,False,r2_st
600081,main,1997-07-03,2026-09-22,True,
600082,main,1997-06-20,2026-09-22,False,r1_loss+r2_st
600084,main,1997-07-11,2026-09-22,False,r1_loss+r2_st
600085,main,1997-06-25,2026-09-22,True,
600088,main,1997-06-16,2026-09-22,False,r1_loss
600089,main,1997-06-18,2026-09-22,True,
600094,main,1997-07-03,2026-09-22,True,
600095,main,1997-07-08,2026-09-22,True,
600096,main,1997-07-09,2026-09-22,True,
600097,main,1997-06-19,2026-09-22,True,
600098,main,1997-07-18,2026-09-22,True,
600099,main,1997-07-04,2026-09-22,True,
600100,main,1997-06-27,2026-09-22,True,
600101,main,1997-06-27,2026-09-22,True,
600103,main,1997-07-03,2026-09-22,True,
600104,main,1997-11-25,2026-09-22,True,
